# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"OTRAS"	"S0"	"LabConvTra"	1	2	3	2	2	2	1	0	0	184.036980552962	146.855528005534	50.6108378875069	4.9802229047619
2	"CRIOLLO"	"S1"	"LabConvTra"	2	1	0	1	3	0	1	0	4	21.5870732149295	6.3883590579126	118.454577424563	4.81050133333333
3	"CRIOLLO"	"S0"	"LabCeroMin"	1	2	4	1	2	1	0	2	1	161.955608398132	136.977943110839	29.9447504337877	4.444872
4	"CRIOLLO"	"S1"	"AgrCons"	3	0	0	0	3	1	3	0	1	153.111982162325	134.446871994194	61.5944157354534	4.36766333333333
5	"CRIOLLO"	"S0"	"LabCeroMin"	3	2	2	2	0	0	2	2	0	146.686939513413	162.198603502256	115.120460547041	4.28371757142857
6	"OTRAS"	"S1"	"LabCeroMin"	3	0	2	2	2	0	2	0	1	233.947083738809	146.855528005534	29.9447504337877	5.16087466666666
7	"OTRAS"	"S1"	"LabCeroMin"	3	0	2	2	2	0	2	0	1	233.947083738809	146.855528005534	29.9447504337877	5.16087466666666
8	"OTRAS"	"S1"	"LabCeroMin"	3	1	0	2	3	0	2	0	2	161.955608398132	146.855528005534	47.2666138317436	5.24542366666666
9	"OTRAS"	"S1"	"LabCeroMin"	3	1	0	2	3	0	2	0	2	161.955608398132	146.855528005534	47.2666138317436	5.24542366666666
10	"OTRAS"	"S1"	"LabCeroMin"	3	1	0	2	3	0	2	0	2	161.955608398132	146.855528005534	47.2666138317436	5.24542366666666
11	"OTRAS"	"S1"	"LabCeroMin"	3	1	0	2	3	0	2	0	2	161.955608398132	146.855528005534	47.2666138317436	5.24542366666666
12	"OTRAS"	"S1"	"LabCeroMin"	3	1	0	2	3	0	2	0	2	161.955608398132	146.855528005534	47.2666138317436	5.24542366666666
13	"OTRAS"	"S1"	"LabCeroMin"	3	1	0	2	3	0	2	0	2	161.955608398132	146.855528005534	47.2666138317436	5.24542366666666
14	"OTRAS"	"S1"	"LabCeroMin"	3	1	0	2	3	0	2	0	2	161.955608398132	146.855528005534	47.2666138317436	5.24542366666666
15	"OTRAS"	"S1"	"LabCeroMin"	3	1	0	2	3	0	2	0	2	161.955608398132	146.855528005534	47.2666138317436	5.24542366666666
16	"OTRAS"	"S1"	"LabCeroMin"	3	1	0	2	3	0	2	0	2	161.955608398132	146.855528005534	47.2666138317436	5.24542366666666
17	"DEKAL"	"S1"	"LabCeroMin"	3	0	0	1	2	0	2	0	3	161.955608398132	146.855528005534	47.2666138317436	5.37801799999999
18	"DEKAL"	"S1"	"LabCeroMin"	3	0	0	1	2	0	2	0	3	161.955608398132	146.855528005534	47.2666138317436	5.37801799999999
19	"DEKAL"	"S1"	"LabCeroMin"	3	1	0	1	2	0	0	0	3	161.955608398132	146.855528005534	47.2666138317436	5.39275299999999
20	"DEKAL"	"S1"	"LabCeroMin"	3	1	0	1	2	0	0	0	3	161.955608398132	146.855528005534	47.2666138317436	5.39275299999999
21	"DEKAL"	"S1"	"LabCeroMin"	3	1	0	1	2	0	0	0	3	161.955608398132	146.855528005534	47.2666138317436	5.39275299999999
22	"DEKAL"	"S1"	"LabCeroMin"	3	1	0	1	2	0	0	0	3	161.955608398132	146.855528005534	47.2666138317436	5.39275299999999
23	"DEKAL"	"S1"	"LabCeroMin"	3	1	0	1	2	0	0	0	3	161.955608398132	146.855528005534	47.2666138317436	5.39275299999999
24	"DEKAL"	"S1"	"LabCeroMin"	3	1	0	1	2	0	0	0	3	161.955608398132	146.855528005534	47.2666138317436	5.39275299999999
25	"DEKAL"	"S1"	"LabCeroMin"	3	1	0	1	2	0	0	0	3	161.955608398132	146.855528005534	47.2666138317436	5.39275299999999
26	"DEKAL"	"S1"	"LabCeroMin"	3	1	0	1	2	0	0	0	3	161.955608398132	146.855528005534	47.2666138317436	5.39275299999999
27	"DEKAL"	"S1"	"LabCeroMin"	3	1	0	1	2	0	0	0	3	161.955608398132	146.855528005534	47.2666138317436	5.39275299999999
28	"DEKAL"	"S1"	"LabCeroMin"	3	1	0	1	2	0	0	0	3	161.955608398132	146.855528005534	47.2666138317436	5.39275299999999
29	"DEKAL"	"S1"	"LabCeroMin"	3	1	0	1	2	0	0	0	3	161.955608398132	146.855528005534	47.2666138317436	5.39275299999999
30	"DEKAL"	"S1"	"LabCeroMin"	3	1	0	1	2	0	0	0	3	161.955608398132	146.855528005534	47.2666138317436	5.39275299999999
