# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"DEKAL"	"S1"	"LabConvTra"	0	1	3	0	0	0	1	2	1	6.8824052954372	148.820640980476	61.7318558273837	4.97441633333333
2	"DEKAL"	"S0"	"LabConvTra"	4	0	4	2	3	0	1	0	0	125.870340920798	48.3624070770666	105.502309009898	4.754925
3	"OTRAS"	"S1"	"LabCeroMin"	0	1	0	2	3	1	2	0	2	245.581720752073	108.197686281442	127.484197611921	4.51195580952381
4	"OTRAS"	"S0"	"LabConvTra"	0	2	1	1	0	1	1	0	4	176.741616445752	17.074808825748	68.8121731742285	4.23212647619047
5	"CRIOLLO"	"S0"	"LabCeroMin"	3	2	4	0	1	2	0	2	0	143.734853426218	40.8931623802707	33.1457003834657	3.93008257142858
6	"DEKAL"	"S1"	"LabConvTra"	0	1	3	0	0	0	1	2	1	6.8824052954372	148.820640980476	61.7318558273837	4.97441633333333
7	"DEKAL"	"S1"	"LabConvTra"	0	1	3	0	0	0	1	2	1	6.8824052954372	148.820640980476	61.7318558273837	4.97441633333333
8	"DEKAL"	"S1"	"LabConvTra"	0	1	3	0	0	0	1	2	1	6.8824052954372	148.820640980476	61.7318558273837	4.97441633333333
9	"DEKAL"	"S1"	"LabConvTra"	0	1	3	0	0	0	1	2	1	6.8824052954372	148.820640980476	61.7318558273837	4.97441633333333
10	"DEKAL"	"S1"	"LabConvTra"	0	1	3	0	0	0	1	2	1	6.8824052954372	148.820640980476	61.7318558273837	4.97441633333333
11	"DEKAL"	"S1"	"LabConvTra"	0	1	3	0	0	0	1	2	1	6.8824052954372	148.820640980476	61.7318558273837	4.97441633333333
12	"DEKAL"	"S1"	"LabConvTra"	0	1	3	0	0	0	1	2	1	6.8824052954372	148.820640980476	61.7318558273837	4.97441633333333
13	"DEKAL"	"S1"	"LabConvTra"	0	1	3	0	0	0	1	2	1	6.8824052954372	148.820640980476	61.7318558273837	4.97441633333333
14	"DEKAL"	"S1"	"LabConvTra"	0	1	3	0	0	0	1	2	1	6.8824052954372	148.820640980476	61.7318558273837	4.97441633333333
15	"DEKAL"	"S1"	"LabConvTra"	0	1	3	0	0	0	1	2	1	6.8824052954372	148.820640980476	61.7318558273837	4.97441633333333
16	"DEKAL"	"S1"	"LabConvTra"	0	1	3	0	0	0	1	2	1	6.8824052954372	148.820640980476	61.7318558273837	4.97441633333333
17	"DEKAL"	"S0"	"LabConvTra"	4	1	3	1	2	0	1	2	1	125.870340920798	148.820640980476	105.502309009898	5.02800166666667
18	"DEKAL"	"S0"	"LabConvTra"	4	1	3	1	2	0	1	2	1	125.870340920798	148.820640980476	105.502309009898	5.02800166666667
19	"DEKAL"	"S0"	"LabConvTra"	4	1	3	1	2	0	1	2	1	125.870340920798	148.820640980476	105.502309009898	5.02800166666667
20	"DEKAL"	"S0"	"LabConvTra"	4	1	3	1	2	0	1	2	1	125.870340920798	148.820640980476	105.502309009898	5.02800166666667
21	"DEKAL"	"S1"	"LabCeroMin"	1	1	3	2	1	0	0	2	1	125.870340920798	148.820640980476	24.4742268347181	5.2852779047619
22	"DEKAL"	"S1"	"LabCeroMin"	1	1	3	2	1	0	0	2	1	125.870340920798	148.820640980476	24.4742268347181	5.2852779047619
23	"DEKAL"	"S1"	"LabConvTra"	0	1	3	2	2	2	0	3	1	125.870340920798	17.074808825748	68.8121731742285	5.35426666666667
24	"DEKAL"	"S1"	"LabConvTra"	0	1	3	2	2	2	0	3	1	125.870340920798	17.074808825748	68.8121731742285	5.35426666666667
25	"P4082W"	"S1"	"LabConvTra"	0	1	3	2	2	0	0	2	1	125.870340920798	148.820640980476	24.4742268347181	5.455026
26	"P4082W"	"S1"	"LabConvTra"	0	1	3	2	2	0	0	2	1	125.870340920798	148.820640980476	24.4742268347181	5.455026
27	"P4082W"	"S1"	"LabConvTra"	0	1	3	2	2	0	0	2	1	125.870340920798	148.820640980476	24.4742268347181	5.455026
28	"P4082W"	"S1"	"LabConvTra"	0	1	3	2	2	0	0	2	1	125.870340920798	148.820640980476	24.4742268347181	5.455026
29	"P4082W"	"S1"	"LabConvTra"	0	1	3	2	2	2	0	2	1	125.870340920798	134.779863590719	143.154078978114	5.48601033333333
30	"P4082W"	"S1"	"LabConvTra"	0	1	3	2	2	2	0	2	1	125.870340920798	134.779863590719	143.154078978114	5.48601033333333
