# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"P4082W"	"S1"	"LabCeroMin"	3	1	4	0	1	2	1	1	1	121.652754210569	171.076386521487	103.115848707967	4.43718766666667
2	"DEKAL"	"S1"	"LabConvTra"	3	0	4	1	0	1	2	3	1	59.6513313740492	120.59305492925	102.135301090311	4.42514100000001
3	"P4082W"	"S0"	"LabCeroMin"	4	0	4	0	0	1	3	2	2	86.7731593487039	97.7359694256028	76.6266648075543	4.305437
4	"CRIOLLO"	"S1"	"LabCeroMin"	0	1	3	2	3	1	2	2	3	61.2989209420886	17.3107208644133	72.6219685748219	3.57404480952381
5	"OTRAS"	"S0"	"LabConvTra"	3	1	3	1	1	1	0	2	0	59.4820736082923	106.502434016885	117.534023313783	3.5175665
6	"P4082W"	"S1"	"LabCeroMin"	4	0	3	1	2	1	1	1	1	121.652754210569	171.076386521487	72.6219685748219	4.46446466666667
7	"DEKAL"	"S1"	"LabCeroMin"	0	0	3	1	0	1	3	1	1	121.652754210569	171.076386521487	72.6219685748219	4.59763866666667
8	"DEKAL"	"S1"	"LabCeroMin"	0	0	3	1	0	1	3	1	1	121.652754210569	171.076386521487	72.6219685748219	4.59763866666667
9	"DEKAL"	"S1"	"LabCeroMin"	0	0	3	1	0	1	3	1	1	121.652754210569	171.076386521487	72.6219685748219	4.59763866666667
10	"DEKAL"	"S1"	"LabCeroMin"	0	0	3	1	0	1	3	1	1	121.652754210569	171.076386521487	72.6219685748219	4.59763866666667
11	"DEKAL"	"S1"	"LabCeroMin"	0	0	3	1	0	1	3	1	1	121.652754210569	171.076386521487	72.6219685748219	4.59763866666667
12	"DEKAL"	"S1"	"LabCeroMin"	0	0	3	1	0	1	3	1	1	121.652754210569	171.076386521487	72.6219685748219	4.59763866666667
13	"DEKAL"	"S1"	"LabCeroMin"	0	0	3	1	0	1	3	1	1	121.652754210569	171.076386521487	72.6219685748219	4.59763866666667
14	"DEKAL"	"S1"	"LabCeroMin"	0	0	1	1	0	1	0	2	2	121.652754210569	171.076386521487	133.7803029106	4.612559
15	"DEKAL"	"S1"	"LabCeroMin"	0	0	1	1	0	1	0	2	2	121.652754210569	171.076386521487	133.7803029106	4.612559
16	"DEKAL"	"S1"	"LabCeroMin"	0	0	1	1	0	1	0	2	2	121.652754210569	171.076386521487	133.7803029106	4.612559
17	"DEKAL"	"S1"	"LabCeroMin"	0	0	1	1	0	1	0	2	2	121.652754210569	171.076386521487	133.7803029106	4.612559
18	"DEKAL"	"S1"	"LabCeroMin"	0	0	1	1	0	1	0	2	2	121.652754210569	171.076386521487	133.7803029106	4.612559
19	"DEKAL"	"S1"	"LabCeroMin"	0	0	1	1	0	1	0	2	2	121.652754210569	171.076386521487	133.7803029106	4.612559
20	"DEKAL"	"S1"	"LabCeroMin"	0	0	1	1	0	1	0	2	2	121.652754210569	171.076386521487	133.7803029106	4.612559
21	"DEKAL"	"S1"	"LabCeroMin"	0	0	1	1	0	1	0	2	2	121.652754210569	171.076386521487	133.7803029106	4.612559
22	"DEKAL"	"S1"	"LabCeroMin"	0	0	1	1	0	1	0	2	2	121.652754210569	171.076386521487	133.7803029106	4.612559
23	"DEKAL"	"S1"	"LabCeroMin"	0	0	1	1	0	1	0	2	2	121.652754210569	171.076386521487	133.7803029106	4.612559
24	"DEKAL"	"S1"	"LabCeroMin"	0	0	1	1	0	1	0	2	2	121.652754210569	171.076386521487	133.7803029106	4.612559
25	"DEKAL"	"S1"	"AgrCons"	3	1	3	1	0	1	0	3	2	121.652754210569	171.076386521487	72.6219685748219	4.630586
26	"DEKAL"	"S1"	"AgrCons"	3	1	3	1	0	1	0	3	2	121.652754210569	171.076386521487	72.6219685748219	4.630586
27	"DEKAL"	"S1"	"AgrCons"	3	1	3	1	0	1	0	3	2	121.652754210569	171.076386521487	72.6219685748219	4.630586
28	"DEKAL"	"S1"	"AgrCons"	3	1	3	1	0	1	0	3	2	121.652754210569	171.076386521487	72.6219685748219	4.630586
29	"DEKAL"	"S1"	"AgrCons"	3	1	3	1	0	1	0	3	2	121.652754210569	171.076386521487	72.6219685748219	4.630586
30	"DEKAL"	"S1"	"AgrCons"	3	1	3	1	0	1	0	2	2	121.652754210569	171.076386521487	72.6219685748219	4.65431933333333
