# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"OTRAS"	"S1"	"LabConvTra"	1	2	0	2	3	2	0	3	4	98.1350887083635	73.2822003236227	14.656639052555	4.93813464285715
2	"P4082W"	"S0"	"LabCeroMin"	3	2	4	1	2	1	1	1	4	107.849545657542	27.8450463256519	86.2437545671128	4.89393538095238
3	"P4082W"	"S1"	"LabCeroMin"	1	0	1	0	2	1	3	0	1	37.2649337092601	22.0401975677488	36.5535429446027	4.73050071428571
4	"OTRAS"	"S1"	"AgrCons"	0	0	2	2	0	1	3	3	3	43.2838736515027	81.5759731089417	57.0070769987069	4.65005152380953
5	"CRIOLLO"	"S1"	"AgrCons"	1	1	0	1	0	0	0	3	1	107.710106406556	166.727059822688	134.936515241861	4.21425578571428
6	"OTRAS"	"S1"	"LabConvTra"	1	2	0	2	3	2	0	3	4	98.1350887083635	73.2822003236227	14.656639052555	4.93813464285715
7	"OTRAS"	"S1"	"LabConvTra"	1	2	0	2	3	2	0	3	4	98.1350887083635	73.2822003236227	14.656639052555	4.93813464285715
8	"OTRAS"	"S1"	"LabConvTra"	1	2	0	2	3	2	0	3	4	98.1350887083635	73.2822003236227	14.656639052555	4.93813464285715
9	"OTRAS"	"S1"	"LabConvTra"	1	2	0	2	3	2	0	3	4	98.1350887083635	73.2822003236227	14.656639052555	4.93813464285715
10	"OTRAS"	"S1"	"LabConvTra"	1	2	0	2	3	2	0	3	4	98.1350887083635	73.2822003236227	14.656639052555	4.93813464285715
11	"OTRAS"	"S1"	"LabConvTra"	1	2	0	2	3	2	0	3	4	98.1350887083635	73.2822003236227	14.656639052555	4.93813464285715
12	"P4082W"	"S1"	"LabConvTra"	1	0	0	1	3	2	0	0	4	107.849545657542	73.2822003236227	14.656639052555	5.06805264285715
13	"P4082W"	"S1"	"LabConvTra"	1	0	0	1	3	2	0	0	4	107.849545657542	73.2822003236227	14.656639052555	5.06805264285715
14	"P4082W"	"S1"	"LabConvTra"	1	0	0	1	3	2	0	0	4	107.849545657542	73.2822003236227	14.656639052555	5.06805264285715
15	"P4082W"	"S1"	"LabConvTra"	1	0	0	1	3	2	0	0	4	107.849545657542	73.2822003236227	14.656639052555	5.06805264285715
16	"P4082W"	"S1"	"LabConvTra"	1	0	0	1	3	2	0	0	4	107.849545657542	73.2822003236227	14.656639052555	5.06805264285715
17	"P4082W"	"S1"	"LabConvTra"	1	0	0	1	3	2	0	0	4	107.849545657542	73.2822003236227	14.656639052555	5.06805264285715
18	"P4082W"	"S1"	"LabConvTra"	1	0	0	1	3	2	0	0	4	107.849545657542	73.2822003236227	14.656639052555	5.06805264285715
19	"P4082W"	"S1"	"LabConvTra"	1	0	0	1	3	2	0	0	4	107.849545657542	73.2822003236227	14.656639052555	5.06805264285715
20	"P4082W"	"S1"	"LabConvTra"	1	0	0	1	3	2	0	0	4	107.849545657542	73.2822003236227	14.656639052555	5.06805264285715
21	"P4082W"	"S1"	"LabConvTra"	1	0	0	1	3	2	0	0	4	107.849545657542	73.2822003236227	14.656639052555	5.06805264285715
22	"P4082W"	"S1"	"LabConvTra"	1	0	0	1	3	2	0	0	4	107.849545657542	73.2822003236227	14.656639052555	5.06805264285715
23	"P4082W"	"S1"	"LabConvTra"	1	0	0	1	3	2	0	0	4	107.849545657542	73.2822003236227	14.656639052555	5.06805264285715
24	"P4082W"	"S1"	"LabConvTra"	1	0	0	1	3	2	0	0	4	107.849545657542	73.2822003236227	14.656639052555	5.06805264285715
25	"P4082W"	"S1"	"LabConvTra"	1	0	0	1	3	2	0	0	4	107.849545657542	73.2822003236227	14.656639052555	5.06805264285715
26	"P4082W"	"S1"	"LabConvTra"	4	0	1	1	3	2	0	3	4	107.849545657542	73.2822003236227	14.656639052555	5.13149778571429
27	"P4082W"	"S1"	"LabConvTra"	4	0	1	1	3	2	0	3	4	107.849545657542	73.2822003236227	14.656639052555	5.13149778571429
28	"P4082W"	"S1"	"LabConvTra"	4	0	1	1	3	2	0	3	4	107.849545657542	73.2822003236227	14.656639052555	5.13149778571429
29	"P4082W"	"S1"	"LabConvTra"	4	0	1	1	3	2	0	3	4	107.849545657542	73.2822003236227	14.656639052555	5.13149778571429
30	"P4082W"	"S1"	"LabConvTra"	4	0	1	1	3	2	0	3	4	125.974544225493	73.2822003236227	14.656639052555	5.31705073809523
