# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"P4082W"	"S1"	"AgrCons"	4	1	2	1	3	0	2	2	3	81.6939655326866	143.795286622169	102.016046550125	5.67063
2	"DEKAL"	"S1"	"LabCeroMin"	3	0	2	0	3	1	1	0	3	250.538422715059	50.4850020452309	63.4403976146132	5.59704433333333
3	"DEKAL"	"S0"	"LabCeroMin"	2	0	1	2	1	1	1	0	1	144.934939330174	0.327063142647967	116.984747350216	5.52328466666666
4	"P4082W"	"S0"	"AgrCons"	0	1	0	2	1	2	2	2	0	130.323084194148	142.963563762791	116.116780985612	5.250605
5	"CRIOLLO"	"S0"	"LabCeroMin"	0	0	2	2	0	1	3	3	4	91.7981896985509	117.423662409391	95.1321877422743	4.99168566666666
6	"P4082W"	"S1"	"AgrCons"	4	1	2	1	3	0	2	2	3	81.6939655326866	143.795286622169	102.016046550125	5.67063
7	"P4082W"	"S1"	"AgrCons"	4	1	2	1	3	0	2	2	3	81.6939655326866	143.795286622169	102.016046550125	5.67063
8	"OTRAS"	"S1"	"AgrCons"	4	0	2	1	3	1	2	2	3	250.538422715059	146.570282508698	116.984747350216	5.70953266666666
9	"OTRAS"	"S1"	"AgrCons"	4	0	2	1	3	1	2	2	3	250.538422715059	146.570282508698	116.984747350216	5.70953266666666
10	"OTRAS"	"S1"	"AgrCons"	4	0	2	1	3	1	2	2	3	250.538422715059	146.570282508698	116.984747350216	5.70953266666666
11	"OTRAS"	"S1"	"AgrCons"	4	0	2	1	3	1	2	2	3	250.538422715059	146.570282508698	116.984747350216	5.70953266666666
12	"OTRAS"	"S0"	"AgrCons"	0	1	2	2	3	0	2	2	3	250.538422715059	146.570282508698	116.984747350216	5.716558
13	"OTRAS"	"S0"	"AgrCons"	0	1	2	2	3	0	2	2	3	250.538422715059	146.570282508698	116.984747350216	5.716558
14	"P4082W"	"S0"	"AgrCons"	0	1	3	1	3	2	2	2	3	157.289532768261	0.327063142647967	96.7532827053219	5.782189
15	"P4082W"	"S0"	"AgrCons"	0	1	3	1	3	2	2	2	3	157.289532768261	0.327063142647967	96.7532827053219	5.782189
16	"P4082W"	"S1"	"AgrCons"	0	1	2	1	3	2	2	2	3	157.289532768261	0.327063142647967	116.984747350216	5.81939
17	"P4082W"	"S1"	"AgrCons"	0	1	2	1	3	2	2	2	3	157.289532768261	0.327063142647967	116.984747350216	5.81939
18	"P4082W"	"S1"	"AgrCons"	0	1	2	1	3	2	2	2	3	157.289532768261	0.327063142647967	116.984747350216	5.81939
19	"P4082W"	"S1"	"AgrCons"	0	1	2	1	3	2	2	2	3	157.289532768261	0.327063142647967	116.984747350216	5.81939
20	"P4082W"	"S1"	"AgrCons"	0	1	2	1	3	2	2	2	3	157.289532768261	0.327063142647967	116.984747350216	5.81939
21	"P4082W"	"S1"	"AgrCons"	0	1	4	1	3	1	2	2	3	157.289532768261	0.327063142647967	116.984747350216	5.83830966666667
22	"P4082W"	"S1"	"AgrCons"	0	1	4	1	3	1	2	2	3	157.289532768261	0.327063142647967	116.984747350216	5.83830966666667
23	"P4082W"	"S1"	"AgrCons"	0	1	4	1	3	1	2	2	3	157.289532768261	0.327063142647967	116.984747350216	5.83830966666667
24	"P4082W"	"S1"	"AgrCons"	0	1	4	1	3	1	2	2	3	157.289532768261	0.327063142647967	116.984747350216	5.83830966666667
25	"P4082W"	"S1"	"AgrCons"	0	1	4	1	3	1	2	2	3	157.289532768261	0.327063142647967	116.984747350216	5.83830966666667
26	"P4082W"	"S1"	"AgrCons"	0	1	4	1	3	1	2	2	3	157.289532768261	0.327063142647967	116.984747350216	5.83830966666667
27	"P4082W"	"S1"	"AgrCons"	0	1	4	1	3	1	2	2	3	157.289532768261	0.327063142647967	116.984747350216	5.83830966666667
28	"P4082W"	"S1"	"AgrCons"	0	1	4	1	3	1	2	2	3	157.289532768261	0.327063142647967	116.984747350216	5.83830966666667
29	"P4082W"	"S1"	"AgrCons"	0	1	4	1	3	1	2	2	3	157.289532768261	0.327063142647967	116.984747350216	5.83830966666667
30	"P4082W"	"S1"	"AgrCons"	0	1	4	1	3	1	2	2	3	157.289532768261	0.327063142647967	116.984747350216	5.83830966666667
