# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"P4082W"	"S1"	"LabConvTra"	2	0	1	1	1	2	3	3	0	50.1366864336375	150.078167104023	11.1627004458569	4.41652585714286
2	"DEKAL"	"S1"	"AgrCons"	2	2	4	1	0	0	2	1	0	137.938213965595	1.39554538764991	59.860136162024	4.39156538095238
3	"P4082W"	"S0"	"AgrCons"	1	0	2	2	1	2	0	0	3	7.57191189900972	151.868054090464	135.139324993361	4.34361204761905
4	"DEKAL"	"S0"	"LabCeroMin"	2	1	0	1	3	0	2	0	0	131.581449880628	126.874250124111	96.7235438176431	4.27985738095238
5	"CRIOLLO"	"S0"	"LabCeroMin"	0	2	1	1	1	2	0	2	0	110.086153486259	12.517548939772	134.819442545995	3.26018738095238
6	"P4082W"	"S1"	"LabConvTra"	2	0	1	1	1	2	3	3	0	50.1366864336375	150.078167104023	11.1627004458569	4.41652585714286
7	"P4082W"	"S1"	"LabConvTra"	2	0	1	1	1	2	3	3	0	50.1366864336375	150.078167104023	11.1627004458569	4.41652585714286
8	"P4082W"	"S1"	"LabConvTra"	2	0	1	1	1	2	3	3	0	50.1366864336375	150.078167104023	11.1627004458569	4.41652585714286
9	"P4082W"	"S1"	"LabConvTra"	2	0	1	1	1	2	3	3	0	50.1366864336375	150.078167104023	11.1627004458569	4.41652585714286
10	"P4082W"	"S1"	"LabConvTra"	2	0	1	1	1	2	3	3	0	50.1366864336375	150.078167104023	11.1627004458569	4.41652585714286
11	"DEKAL"	"S1"	"AgrCons"	2	0	3	1	1	0	0	0	0	50.1366864336375	150.078167104023	11.1627004458569	4.47068566666667
12	"P4082W"	"S1"	"AgrCons"	1	0	3	2	1	0	0	1	0	50.1366864336375	151.868054090464	59.860136162024	4.48537671428572
13	"P4082W"	"S1"	"AgrCons"	1	0	3	2	1	0	0	1	0	50.1366864336375	151.868054090464	59.860136162024	4.48537671428572
14	"P4082W"	"S1"	"AgrCons"	1	0	3	2	1	0	0	1	0	50.1366864336375	151.868054090464	59.860136162024	4.48537671428572
15	"P4082W"	"S1"	"LabConvTra"	3	1	3	2	0	0	0	3	0	50.1366864336375	151.868054090464	59.860136162024	4.52902104761905
16	"P4082W"	"S1"	"LabConvTra"	3	1	3	2	0	0	0	3	0	50.1366864336375	151.868054090464	59.860136162024	4.52902104761905
17	"P4082W"	"S1"	"LabConvTra"	3	1	3	2	1	0	0	3	0	50.1366864336375	151.868054090464	59.860136162024	4.54132704761905
18	"P4082W"	"S1"	"LabConvTra"	3	1	3	2	1	0	0	3	0	50.1366864336375	151.868054090464	59.860136162024	4.54132704761905
19	"P4082W"	"S1"	"LabConvTra"	3	1	3	2	1	0	0	3	0	50.1366864336375	151.868054090464	59.860136162024	4.54132704761905
20	"P4082W"	"S1"	"LabConvTra"	3	1	3	2	1	0	0	3	0	50.1366864336375	151.868054090464	59.860136162024	4.54132704761905
21	"P4082W"	"S1"	"LabConvTra"	3	1	3	2	1	0	0	3	0	50.1366864336375	151.868054090464	59.860136162024	4.54132704761905
22	"P4082W"	"S1"	"LabConvTra"	1	0	3	2	1	2	0	3	0	50.1366864336375	81.9296551590459	61.9423147290945	4.57507571428572
23	"P4082W"	"S1"	"LabConvTra"	1	0	3	2	1	2	0	3	0	237.39982092252	81.9296551590459	61.9423147290945	4.67364014285714
24	"P4082W"	"S1"	"LabConvTra"	1	0	3	2	1	2	0	3	0	237.39982092252	81.9296551590459	61.9423147290945	4.67364014285714
25	"P4082W"	"S1"	"LabConvTra"	1	0	3	2	1	2	0	3	0	237.39982092252	81.9296551590459	61.9423147290945	4.67364014285714
26	"P4082W"	"S1"	"LabConvTra"	1	0	3	2	1	2	0	3	0	237.39982092252	81.9296551590459	61.9423147290945	4.67364014285714
27	"P4082W"	"S1"	"AgrCons"	1	0	3	2	1	2	0	3	0	237.39982092252	151.868054090464	61.9423147290945	4.70272447619047
28	"P4082W"	"S1"	"AgrCons"	1	0	3	2	1	2	0	3	0	237.39982092252	151.868054090464	61.9423147290945	4.70272447619047
29	"P4082W"	"S1"	"AgrCons"	1	0	3	2	1	2	0	3	0	237.39982092252	151.868054090464	61.9423147290945	4.70272447619047
30	"P4082W"	"S1"	"AgrCons"	1	0	3	2	1	2	0	3	0	237.39982092252	151.868054090464	61.9423147290945	4.70272447619047
