# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"DEKAL"	"S1"	"AgrCons"	2	0	3	0	1	0	1	0	4	154.481983317658	88.5641315644374	136.863992270082	4.71528566666666
2	"P4082W"	"S1"	"LabCeroMin"	1	0	4	1	1	2	2	2	0	122.063482606588	97.4410274381749	79.6709159505554	4.341575
3	"OTRAS"	"S1"	"LabCeroMin"	2	0	0	0	0	1	2	2	2	166.935141521301	157.89813681988	11.0778759699315	4.11355447619048
4	"P4082W"	"S0"	"LabCeroMin"	4	0	1	1	0	1	1	0	2	68.4676335428189	113.574644402391	24.5055910083465	4.06627566666667
5	"CRIOLLO"	"S1"	"AgrCons"	1	2	1	0	3	0	1	3	1	115.377692221645	170.317256267695	7.24087507696822	3.63710566666667
6	"DEKAL"	"S1"	"AgrCons"	2	0	3	0	1	0	1	0	4	154.481983317658	88.5641315644374	136.863992270082	4.71528566666666
7	"DEKAL"	"S1"	"AgrCons"	2	0	3	0	1	0	1	0	4	154.481983317658	88.5641315644374	136.863992270082	4.71528566666666
8	"DEKAL"	"S1"	"AgrCons"	2	0	3	0	1	0	1	0	4	154.481983317658	88.5641315644374	136.863992270082	4.71528566666666
9	"DEKAL"	"S1"	"AgrCons"	2	1	3	1	1	0	2	0	4	154.481983317658	97.4410274381749	136.863992270082	4.744462
10	"DEKAL"	"S1"	"AgrCons"	2	1	3	1	1	0	2	0	4	154.481983317658	97.4410274381749	136.863992270082	4.744462
11	"P4082W"	"S1"	"LabConvTra"	2	1	3	0	2	2	3	3	4	154.481983317658	97.4410274381749	136.863992270082	4.88072166666666
12	"P4082W"	"S1"	"LabConvTra"	2	1	3	0	2	2	3	3	4	154.481983317658	97.4410274381749	136.863992270082	4.88072166666666
13	"P4082W"	"S1"	"LabConvTra"	2	1	3	0	2	2	3	3	4	154.481983317658	97.4410274381749	136.863992270082	4.88072166666666
14	"P4082W"	"S1"	"LabConvTra"	2	1	3	0	2	2	3	3	4	154.481983317658	97.4410274381749	136.863992270082	4.88072166666666
15	"P4082W"	"S1"	"LabConvTra"	2	1	3	0	2	2	3	3	4	154.481983317658	97.4410274381749	136.863992270082	4.88072166666666
16	"P4082W"	"S1"	"LabConvTra"	2	1	3	0	2	2	3	3	4	154.481983317658	97.4410274381749	136.863992270082	4.88072166666666
17	"P4082W"	"S1"	"LabConvTra"	2	1	3	0	2	2	3	3	4	154.481983317658	97.4410274381749	136.863992270082	4.88072166666666
18	"P4082W"	"S1"	"LabConvTra"	2	1	3	0	2	2	3	3	4	154.481983317658	97.4410274381749	136.863992270082	4.88072166666666
19	"P4082W"	"S1"	"LabConvTra"	2	1	3	0	2	2	3	3	4	154.481983317658	97.4410274381749	136.863992270082	4.88072166666666
20	"P4082W"	"S1"	"LabConvTra"	2	1	3	0	2	2	3	3	4	154.481983317658	97.4410274381749	136.863992270082	4.88072166666666
21	"P4082W"	"S1"	"LabConvTra"	2	1	3	0	2	2	3	3	4	154.481983317658	97.4410274381749	136.863992270082	4.88072166666666
22	"P4082W"	"S1"	"LabConvTra"	2	1	3	0	2	2	3	3	4	154.481983317658	97.4410274381749	136.863992270082	4.88072166666666
23	"P4082W"	"S1"	"LabConvTra"	2	1	3	0	2	2	3	3	4	154.481983317658	97.4410274381749	136.863992270082	4.88072166666666
24	"P4082W"	"S1"	"LabConvTra"	2	1	3	0	2	2	3	3	4	154.481983317658	97.4410274381749	136.863992270082	4.88072166666666
25	"P4082W"	"S1"	"LabConvTra"	2	1	3	0	2	2	3	3	4	154.481983317658	97.4410274381749	136.863992270082	4.88072166666666
26	"P4082W"	"S1"	"LabConvTra"	2	1	3	0	2	2	3	3	4	154.481983317658	97.4410274381749	136.863992270082	4.88072166666666
27	"P4082W"	"S1"	"LabConvTra"	2	1	3	0	2	2	3	3	4	154.481983317658	97.4410274381749	136.863992270082	4.88072166666666
28	"P4082W"	"S1"	"LabConvTra"	2	1	3	0	2	2	3	3	4	154.481983317658	97.4410274381749	136.863992270082	4.88072166666666
29	"P4082W"	"S1"	"LabConvTra"	2	1	3	0	2	2	3	3	4	154.481983317658	97.4410274381749	136.863992270082	4.88072166666666
30	"P4082W"	"S1"	"LabConvTra"	2	1	3	0	2	2	3	3	4	154.481983317658	97.4410274381749	136.863992270082	4.88072166666666
