# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"P4082W"	"S1"	"LabConvTra"	2	1	1	1	1	1	2	0	2	198.603156446517	123.522854086291	109.381941170432	4.06666766666667
2	"OTRAS"	"S0"	"LabCeroMin"	4	1	3	1	3	1	2	0	3	58.7022433034424	131.972427839097	17.2198286396451	4.05714066666667
3	"OTRAS"	"S1"	"LabConvTra"	4	1	0	1	3	2	1	1	1	219.054470391227	31.2396395711787	137.991935724858	3.84273666666666
4	"CRIOLLO"	"S0"	"LabConvTra"	1	1	0	1	1	1	0	2	1	164.957879252527	15.2255925573315	123.915398342069	3.76986166666666
5	"OTRAS"	"S1"	"LabCeroMin"	3	1	3	1	3	1	1	1	2	28.203410099512	68.5156854165485	92.1309107216075	3.621116
6	"P4082W"	"S1"	"LabCeroMin"	2	1	3	1	1	0	2	2	1	198.603156446517	123.522854086291	109.381941170432	4.22134233333334
7	"P4082W"	"S1"	"LabCeroMin"	2	1	3	1	1	0	2	2	1	198.603156446517	123.522854086291	109.381941170432	4.22134233333334
8	"P4082W"	"S1"	"LabCeroMin"	2	1	3	1	1	0	2	2	1	198.603156446517	123.522854086291	109.381941170432	4.22134233333334
9	"P4082W"	"S1"	"LabCeroMin"	2	1	3	1	1	0	2	2	1	198.603156446517	123.522854086291	109.381941170432	4.22134233333334
10	"P4082W"	"S1"	"LabCeroMin"	4	1	3	1	1	1	0	2	1	58.7022433034424	123.522854086291	73.8797903177328	4.39153133333333
11	"P4082W"	"S1"	"LabCeroMin"	4	1	3	1	1	1	0	2	1	58.7022433034424	123.522854086291	73.8797903177328	4.39153133333333
12	"P4082W"	"S1"	"LabConvTra"	2	1	3	1	1	1	0	2	1	198.603156446517	123.522854086291	123.915398342069	4.50068466666666
13	"P4082W"	"S1"	"LabConvTra"	2	1	3	1	1	1	0	2	1	198.603156446517	123.522854086291	123.915398342069	4.50068466666666
14	"P4082W"	"S1"	"LabConvTra"	2	1	3	1	1	1	0	2	1	198.603156446517	123.522854086291	123.915398342069	4.50068466666666
15	"P4082W"	"S1"	"LabCeroMin"	2	1	3	1	1	1	0	2	3	198.603156446517	123.522854086291	123.915398342069	4.903919
16	"P4082W"	"S1"	"LabCeroMin"	2	1	3	1	1	1	0	2	3	198.603156446517	123.522854086291	123.915398342069	4.903919
17	"P4082W"	"S1"	"LabCeroMin"	2	1	3	1	1	1	0	2	3	198.603156446517	123.522854086291	123.915398342069	4.903919
18	"P4082W"	"S1"	"LabCeroMin"	2	1	3	1	1	1	0	2	3	198.603156446517	123.522854086291	123.915398342069	4.903919
19	"P4082W"	"S1"	"LabCeroMin"	2	1	3	1	1	1	0	2	3	198.603156446517	123.522854086291	123.915398342069	4.903919
20	"P4082W"	"S1"	"LabCeroMin"	2	1	3	1	1	1	0	2	3	198.603156446517	123.522854086291	123.915398342069	4.903919
21	"P4082W"	"S1"	"LabCeroMin"	2	2	3	1	1	0	0	2	3	198.603156446517	123.522854086291	123.915398342069	4.90908666666667
22	"P4082W"	"S1"	"LabCeroMin"	2	2	3	1	1	0	0	2	3	198.603156446517	123.522854086291	123.915398342069	4.90908666666667
23	"P4082W"	"S1"	"LabCeroMin"	2	2	3	1	1	0	0	2	3	198.603156446517	123.522854086291	123.915398342069	4.90908666666667
24	"P4082W"	"S1"	"LabCeroMin"	2	2	3	1	1	0	0	2	3	198.603156446517	123.522854086291	123.915398342069	4.90908666666667
25	"P4082W"	"S1"	"LabCeroMin"	2	2	3	1	1	0	0	2	3	198.603156446517	123.522854086291	123.915398342069	4.90908666666667
26	"P4082W"	"S1"	"LabCeroMin"	2	2	3	1	1	0	0	2	3	198.603156446517	123.522854086291	123.915398342069	4.90908666666667
27	"P4082W"	"S1"	"LabCeroMin"	2	2	3	1	3	0	0	2	3	198.603156446517	123.522854086291	123.915398342069	5.18008433333333
28	"P4082W"	"S1"	"LabCeroMin"	2	2	3	1	3	0	0	2	3	198.603156446517	123.522854086291	123.915398342069	5.18008433333333
29	"P4082W"	"S1"	"LabCeroMin"	2	2	3	1	3	0	0	2	3	198.603156446517	123.522854086291	123.915398342069	5.18008433333333
30	"P4082W"	"S1"	"LabCeroMin"	2	2	3	1	3	0	0	2	3	198.603156446517	123.522854086291	123.915398342069	5.18008433333333
