# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"P4082W"	"S1"	"LabCeroMin"	0	1	2	1	0	2	0	2	0	214.358517579362	0.189021285842173	44.0464936313219	4.30512333333333
2	"P4082W"	"S1"	"AgrCons"	0	0	3	0	3	1	2	3	1	137.537977627357	40.5929158111289	2.66664221417159	4.25917733333333
3	"P4082W"	"S0"	"LabCeroMin"	1	2	2	0	1	0	3	3	4	11.8325216121599	63.8340840576356	85.0392296793871	3.94315733333334
4	"OTRAS"	"S1"	"LabCeroMin"	4	0	0	0	1	1	3	3	4	61.7557086498383	55.8516381150018	58.2516792579554	3.73735247619047
5	"OTRAS"	"S0"	"AgrCons"	0	0	1	0	3	2	2	1	3	73.3511311947275	94.3930943342159	3.57040244853124	3.72821333333333
6	"P4082W"	"S1"	"LabCeroMin"	0	1	2	1	0	2	0	2	0	214.358517579362	0.189021285842173	44.0464936313219	4.30512333333333
7	"P4082W"	"S1"	"LabCeroMin"	0	1	2	1	0	2	0	2	0	214.358517579362	0.189021285842173	44.0464936313219	4.30512333333333
8	"DEKAL"	"S0"	"LabCeroMin"	4	2	2	1	0	0	0	2	0	137.537977627357	55.8516381150018	3.57040244853124	4.30814166666667
9	"DEKAL"	"S0"	"LabCeroMin"	4	2	2	1	0	0	0	2	0	137.537977627357	55.8516381150018	3.57040244853124	4.30814166666667
10	"DEKAL"	"S0"	"LabCeroMin"	4	2	2	1	0	0	0	2	0	137.537977627357	55.8516381150018	3.57040244853124	4.30814166666667
11	"DEKAL"	"S0"	"LabCeroMin"	4	2	2	1	0	0	0	2	0	137.537977627357	55.8516381150018	3.57040244853124	4.30814166666667
12	"DEKAL"	"S0"	"LabCeroMin"	4	2	2	1	0	0	0	2	0	137.537977627357	55.8516381150018	3.57040244853124	4.30814166666667
13	"DEKAL"	"S0"	"LabCeroMin"	4	2	2	1	0	0	0	2	0	137.537977627357	55.8516381150018	3.57040244853124	4.30814166666667
14	"DEKAL"	"S1"	"LabCeroMin"	0	2	2	1	0	2	0	2	4	137.847113321619	40.5929158111289	2.66664221417159	4.811915
15	"DEKAL"	"S1"	"LabCeroMin"	0	2	2	1	0	2	0	2	4	137.847113321619	40.5929158111289	2.66664221417159	4.811915
16	"DEKAL"	"S1"	"LabCeroMin"	0	2	2	1	0	2	0	2	4	137.847113321619	40.5929158111289	2.66664221417159	4.811915
17	"DEKAL"	"S1"	"LabCeroMin"	0	2	2	1	0	2	0	2	4	137.847113321619	40.5929158111289	2.66664221417159	4.811915
18	"DEKAL"	"S1"	"LabCeroMin"	0	2	2	1	0	2	0	2	4	137.847113321619	40.5929158111289	2.66664221417159	4.811915
19	"DEKAL"	"S1"	"LabCeroMin"	0	2	3	1	0	2	0	2	4	214.358517579362	40.5929158111289	2.66664221417159	4.820179
20	"DEKAL"	"S1"	"LabCeroMin"	0	2	3	1	0	2	0	2	4	214.358517579362	40.5929158111289	2.66664221417159	4.820179
21	"DEKAL"	"S1"	"LabCeroMin"	0	2	3	1	0	2	0	2	4	214.358517579362	40.5929158111289	2.66664221417159	4.820179
22	"DEKAL"	"S1"	"LabCeroMin"	0	2	3	1	0	2	0	2	4	214.358517579362	40.5929158111289	2.66664221417159	4.820179
23	"DEKAL"	"S1"	"LabCeroMin"	0	2	3	1	0	2	0	2	4	214.358517579362	40.5929158111289	2.66664221417159	4.820179
24	"DEKAL"	"S1"	"LabCeroMin"	0	2	3	1	0	2	0	2	4	214.358517579362	40.5929158111289	2.66664221417159	4.820179
25	"DEKAL"	"S1"	"LabCeroMin"	0	2	3	1	0	2	0	2	4	214.358517579362	40.5929158111289	2.66664221417159	4.820179
26	"DEKAL"	"S1"	"LabCeroMin"	0	2	4	2	0	2	0	0	3	137.847113321619	117.614366771197	2.66664221417159	4.99794066666667
27	"DEKAL"	"S1"	"LabCeroMin"	0	2	4	2	0	2	0	0	3	137.847113321619	117.614366771197	2.66664221417159	4.99794066666667
28	"DEKAL"	"S1"	"LabCeroMin"	0	2	4	2	0	2	0	0	3	137.847113321619	117.614366771197	2.66664221417159	4.99794066666667
29	"DEKAL"	"S1"	"LabCeroMin"	0	2	4	2	0	2	0	0	3	137.847113321619	117.614366771197	2.66664221417159	4.99794066666667
30	"DEKAL"	"S1"	"LabCeroMin"	0	2	4	2	0	2	0	0	3	137.847113321619	117.614366771197	2.66664221417159	4.99794066666667
