# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"P4082W"	"S0"	"LabCeroMin"	0	0	4	1	2	0	1	1	4	144.016751079047	151.042562515624	131.250382598955	4.44595333333334
2	"P4082W"	"S0"	"AgrCons"	1	0	2	0	0	1	0	1	3	224.388086437499	33.8154606011463	51.8622602568939	4.142017
3	"DEKAL"	"S1"	"AgrCons"	4	2	2	0	2	2	1	3	1	225.80335645956	26.2969373199157	100.900472758804	4.058241
4	"CRIOLLO"	"S0"	"AgrCons"	1	1	4	1	0	2	2	0	2	180.026338783344	163.546570667666	22.3880810779519	3.23584314285715
5	"OTRAS"	"S1"	"LabConvTra"	0	1	1	1	3	1	3	1	4	75.6977262676507	50.3526771874679	114.424384385347	3.21162214285714
6	"P4082W"	"S0"	"LabCeroMin"	0	0	4	1	2	0	1	1	4	144.016751079047	151.042562515624	131.250382598955	4.44595333333334
7	"P4082W"	"S0"	"LabCeroMin"	0	0	4	1	2	0	1	1	4	144.016751079047	151.042562515624	131.250382598955	4.44595333333334
8	"P4082W"	"S0"	"LabCeroMin"	0	0	4	1	2	0	1	1	4	144.016751079047	151.042562515624	131.250382598955	4.44595333333334
9	"P4082W"	"S0"	"LabCeroMin"	0	0	4	1	2	0	1	1	4	144.016751079047	151.042562515624	131.250382598955	4.44595333333334
10	"P4082W"	"S0"	"LabCeroMin"	0	0	4	1	2	0	1	1	4	144.016751079047	151.042562515624	131.250382598955	4.44595333333334
11	"P4082W"	"S0"	"LabCeroMin"	0	0	4	1	2	0	1	1	4	144.016751079047	151.042562515624	131.250382598955	4.44595333333334
12	"P4082W"	"S0"	"LabCeroMin"	0	0	4	1	2	0	1	1	4	144.016751079047	151.042562515624	131.250382598955	4.44595333333334
13	"P4082W"	"S0"	"LabCeroMin"	0	0	4	1	2	0	1	1	4	144.016751079047	151.042562515624	131.250382598955	4.44595333333334
14	"P4082W"	"S0"	"LabCeroMin"	0	0	4	0	2	0	1	2	4	225.80335645956	151.042562515624	126.261483121198	4.55889033333334
15	"P4082W"	"S0"	"LabCeroMin"	0	0	4	0	2	0	1	2	4	225.80335645956	151.042562515624	126.261483121198	4.55889033333334
16	"P4082W"	"S0"	"LabCeroMin"	0	0	4	0	2	0	1	2	4	225.80335645956	151.042562515624	126.261483121198	4.55889033333334
17	"P4082W"	"S0"	"LabCeroMin"	0	0	4	0	2	0	1	2	4	225.80335645956	151.042562515624	126.261483121198	4.55889033333334
18	"P4082W"	"S0"	"LabCeroMin"	0	0	4	0	2	0	1	2	4	225.80335645956	151.042562515624	126.261483121198	4.55889033333334
19	"P4082W"	"S0"	"LabCeroMin"	0	0	4	0	2	0	1	2	4	225.80335645956	151.042562515624	126.261483121198	4.55889033333334
20	"P4082W"	"S0"	"LabCeroMin"	0	0	4	0	2	0	1	2	4	225.80335645956	151.042562515624	126.261483121198	4.55889033333334
21	"P4082W"	"S0"	"LabCeroMin"	0	0	4	0	2	0	1	2	4	225.80335645956	151.042562515624	126.261483121198	4.55889033333334
22	"P4082W"	"S0"	"LabCeroMin"	0	0	4	0	2	0	1	2	4	225.80335645956	151.042562515624	126.261483121198	4.55889033333334
23	"P4082W"	"S0"	"LabCeroMin"	0	0	4	0	2	0	1	2	4	225.80335645956	151.042562515624	126.261483121198	4.55889033333334
24	"P4082W"	"S0"	"LabCeroMin"	0	0	4	0	2	0	1	2	4	225.80335645956	151.042562515624	126.261483121198	4.55889033333334
25	"P4082W"	"S0"	"LabCeroMin"	0	0	4	0	2	0	1	2	4	225.80335645956	151.042562515624	126.261483121198	4.55889033333334
26	"P4082W"	"S0"	"LabCeroMin"	0	0	4	0	3	0	1	2	3	225.80335645956	151.042562515624	126.261483121198	4.56103033333333
27	"P4082W"	"S0"	"LabCeroMin"	0	0	4	0	3	0	1	2	3	225.80335645956	151.042562515624	126.261483121198	4.56103033333333
28	"P4082W"	"S0"	"LabCeroMin"	0	0	4	0	3	0	1	2	3	225.80335645956	151.042562515624	126.261483121198	4.56103033333333
29	"P4082W"	"S0"	"LabCeroMin"	0	0	4	0	3	2	3	2	3	225.80335645956	151.042562515624	126.261483121198	4.56397333333334
30	"P4082W"	"S0"	"LabCeroMin"	0	0	4	0	3	2	3	2	3	225.80335645956	151.042562515624	126.261483121198	4.56397333333334
