# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"OTRAS"	"S1"	"LabCeroMin"	0	1	2	1	3	1	3	3	3	114.511044097953	158.101937029851	63.5278051136993	4.05172597619048
2	"CRIOLLO"	"S1"	"LabCeroMin"	0	0	3	2	0	2	0	1	2	144.811453200392	121.053272507982	146.225545182824	3.50462964285714
3	"OTRAS"	"S1"	"AgrCons"	1	2	2	1	1	0	3	1	1	69.0961571315769	168.458243369143	53.7501433049329	3.48495883333333
4	"CRIOLLO"	"S1"	"LabCeroMin"	1	0	4	2	2	2	1	3	2	95.4197707345523	132.39358942844	8.50981206167489	3.42828683333333
5	"CRIOLLO"	"S0"	"AgrCons"	2	2	2	0	2	2	2	1	3	71.6982415885758	33.8584119021567	39.2181847477332	3.34579747619047
6	"OTRAS"	"S1"	"LabCeroMin"	0	1	2	1	3	1	3	3	3	114.511044097953	158.101937029851	63.5278051136993	4.05172597619048
7	"P4082W"	"S1"	"LabCeroMin"	1	1	3	1	3	2	0	1	3	144.811453200392	158.101937029851	63.5278051136993	4.713733
8	"P4082W"	"S1"	"LabCeroMin"	1	1	3	1	3	2	0	1	3	144.811453200392	158.101937029851	63.5278051136993	4.713733
9	"P4082W"	"S1"	"LabCeroMin"	1	1	3	1	3	2	0	1	3	144.811453200392	158.101937029851	63.5278051136993	4.713733
10	"P4082W"	"S1"	"LabCeroMin"	1	1	3	1	3	2	0	1	3	144.811453200392	158.101937029851	63.5278051136993	4.713733
11	"P4082W"	"S1"	"LabCeroMin"	1	1	3	1	3	2	0	1	3	144.811453200392	158.101937029851	63.5278051136993	4.713733
12	"P4082W"	"S1"	"LabCeroMin"	1	1	2	1	3	0	0	3	3	144.811453200392	158.101937029851	63.5278051136993	4.717233
13	"P4082W"	"S1"	"LabCeroMin"	1	1	2	1	3	0	0	3	3	144.811453200392	158.101937029851	63.5278051136993	4.717233
14	"P4082W"	"S1"	"LabCeroMin"	1	1	2	1	3	0	0	3	3	144.811453200392	158.101937029851	63.5278051136993	4.717233
15	"P4082W"	"S1"	"LabCeroMin"	1	1	2	1	3	0	0	3	3	144.811453200392	158.101937029851	63.5278051136993	4.717233
16	"DEKAL"	"S1"	"AgrCons"	3	1	3	1	3	0	0	3	3	144.811453200392	158.101937029851	63.5278051136993	4.76773133333333
17	"DEKAL"	"S1"	"AgrCons"	3	1	3	1	3	0	0	3	3	144.811453200392	158.101937029851	63.5278051136993	4.76773133333333
18	"DEKAL"	"S1"	"AgrCons"	3	1	3	1	3	0	0	3	3	144.811453200392	158.101937029851	63.5278051136993	4.76773133333333
19	"DEKAL"	"S1"	"LabCeroMin"	3	1	3	1	3	2	0	3	3	144.811453200392	158.101937029851	63.5278051136993	4.79237466666667
20	"DEKAL"	"S1"	"LabCeroMin"	3	1	3	1	3	2	0	3	3	144.811453200392	158.101937029851	63.5278051136993	4.79237466666667
21	"DEKAL"	"S1"	"AgrCons"	1	1	3	1	3	0	0	2	3	144.811453200392	158.101937029851	63.5278051136993	4.815808
22	"DEKAL"	"S1"	"AgrCons"	1	1	3	1	3	0	0	2	3	144.811453200392	158.101937029851	63.5278051136993	4.815808
23	"DEKAL"	"S1"	"AgrCons"	1	1	3	1	3	0	0	2	3	144.811453200392	158.101937029851	63.5278051136993	4.815808
24	"DEKAL"	"S1"	"AgrCons"	1	1	3	1	3	0	0	2	3	144.811453200392	158.101937029851	63.5278051136993	4.815808
25	"DEKAL"	"S1"	"AgrCons"	1	1	3	1	3	0	0	2	3	144.811453200392	158.101937029851	63.5278051136993	4.815808
26	"DEKAL"	"S1"	"AgrCons"	1	1	3	1	3	0	0	2	3	144.811453200392	158.101937029851	63.5278051136993	4.815808
27	"DEKAL"	"S1"	"AgrCons"	1	1	3	1	3	0	0	2	3	144.811453200392	158.101937029851	63.5278051136993	4.815808
28	"DEKAL"	"S1"	"AgrCons"	1	1	3	1	3	0	0	2	3	144.811453200392	158.101937029851	63.5278051136993	4.815808
29	"DEKAL"	"S1"	"AgrCons"	1	1	3	1	3	0	0	2	3	144.811453200392	158.101937029851	63.5278051136993	4.815808
30	"DEKAL"	"S1"	"AgrCons"	1	1	3	1	3	0	0	2	3	144.811453200392	158.101937029851	63.5278051136993	4.815808
