# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"DEKAL"	"S0"	"AgrCons"	3	2	0	0	3	2	3	3	3	73.4841780180298	159.212870199755	89.3076513544656	5.022875
2	"P4082W"	"S1"	"AgrCons"	4	0	4	2	0	1	1	0	4	114.804845005842	165.537426741123	133.880865038373	4.81177366666667
3	"P4082W"	"S0"	"LabConvTra"	1	1	1	0	3	2	1	3	4	3.36188323687762	35.6106822393043	79.2082809261046	4.74771033333333
4	"CRIOLLO"	"S0"	"AgrCons"	4	2	3	2	3	0	2	1	2	20.0866255798377	122.536801317749	98.9805948687717	3.62619447619047
5	"CRIOLLO"	"S1"	"LabConvTra"	2	0	2	0	1	1	0	0	4	116.254334763568	66.2179053438315	149.371216935106	3.62144547619048
6	"DEKAL"	"S0"	"AgrCons"	3	2	0	0	3	2	3	3	3	73.4841780180298	159.212870199755	89.3076513544656	5.022875
7	"DEKAL"	"S0"	"AgrCons"	3	2	0	0	3	2	3	3	3	73.4841780180298	159.212870199755	89.3076513544656	5.022875
8	"DEKAL"	"S0"	"AgrCons"	3	2	0	0	3	2	3	3	3	73.4841780180298	159.212870199755	89.3076513544656	5.022875
9	"P4082W"	"S0"	"AgrCons"	1	0	0	0	3	2	3	3	3	114.804845005842	159.212870199755	89.3076513544656	5.06047233333333
10	"P4082W"	"S1"	"LabCeroMin"	4	2	0	2	3	0	3	0	3	215.589745695712	159.212870199755	89.3076513544656	5.17457833333333
11	"P4082W"	"S1"	"LabCeroMin"	4	2	0	2	3	0	3	0	3	215.589745695712	159.212870199755	89.3076513544656	5.17457833333333
12	"P4082W"	"S0"	"LabCeroMin"	4	2	0	2	3	2	1	3	3	215.589745695712	159.212870199755	89.3076513544656	5.31774533333333
13	"P4082W"	"S0"	"LabCeroMin"	4	2	0	2	3	2	1	3	3	215.589745695712	159.212870199755	89.3076513544656	5.31774533333333
14	"P4082W"	"S0"	"LabCeroMin"	4	2	0	2	3	2	1	3	3	215.589745695712	159.212870199755	89.3076513544656	5.31774533333333
15	"P4082W"	"S0"	"LabCeroMin"	4	2	0	2	3	2	1	3	3	215.589745695712	159.212870199755	89.3076513544656	5.31774533333333
16	"P4082W"	"S0"	"LabCeroMin"	4	2	0	2	3	2	1	3	3	215.589745695712	159.212870199755	89.3076513544656	5.31774533333333
17	"P4082W"	"S0"	"LabCeroMin"	4	2	0	2	3	2	1	3	3	215.589745695712	159.212870199755	89.3076513544656	5.31774533333333
18	"P4082W"	"S0"	"LabCeroMin"	4	2	0	2	3	2	1	3	3	215.589745695712	159.212870199755	89.3076513544656	5.31774533333333
19	"P4082W"	"S1"	"LabCeroMin"	4	2	0	2	3	0	1	3	3	215.589745695712	159.212870199755	89.3076513544656	5.36220733333333
20	"P4082W"	"S1"	"LabCeroMin"	4	2	0	2	3	0	1	3	3	215.589745695712	159.212870199755	89.3076513544656	5.36220733333333
21	"P4082W"	"S1"	"LabCeroMin"	4	2	0	2	3	0	1	3	3	215.589745695712	159.212870199755	89.3076513544656	5.36220733333333
22	"P4082W"	"S1"	"LabCeroMin"	4	2	0	2	3	0	1	3	3	215.589745695712	159.212870199755	89.3076513544656	5.36220733333333
23	"P4082W"	"S1"	"LabCeroMin"	2	2	0	2	3	2	1	3	3	136.96259970217	159.212870199755	89.3076513544656	5.37125233333333
24	"P4082W"	"S1"	"LabCeroMin"	2	2	0	2	3	1	1	3	3	215.589745695712	116.569598783911	89.3076513544656	5.383764
25	"P4082W"	"S1"	"LabCeroMin"	2	1	0	2	3	1	0	3	3	215.589745695712	159.212870199755	89.3076513544656	5.43518742857143
26	"P4082W"	"S1"	"LabCeroMin"	4	1	2	2	3	1	0	3	3	215.589745695712	159.212870199755	89.3076513544656	5.44221676190476
27	"P4082W"	"S1"	"LabCeroMin"	4	1	2	2	3	1	0	3	3	215.589745695712	159.212870199755	89.3076513544656	5.44221676190476
28	"P4082W"	"S1"	"LabCeroMin"	4	1	2	2	3	1	0	3	3	215.589745695712	159.212870199755	89.3076513544656	5.44221676190476
29	"P4082W"	"S1"	"LabCeroMin"	4	1	2	2	3	1	0	3	3	215.589745695712	159.212870199755	89.3076513544656	5.44221676190476
30	"P4082W"	"S1"	"LabCeroMin"	2	1	1	2	3	2	0	3	3	215.589745695712	116.569598783911	89.3076513544656	5.44963009523809
