# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"OTRAS"	"S0"	"LabCeroMin"	1	1	0	1	3	0	0	2	4	225.770162958065	60.2109413011465	43.8730829511769	6.46406466666667
2	"DEKAL"	"S1"	"LabConvTra"	2	2	1	2	1	0	2	3	3	122.177505919822	160.96532385136	10.1053751539439	6.299183
3	"DEKAL"	"S1"	"LabConvTra"	0	2	1	2	0	2	3	3	0	221.749598939745	31.9243483360671	90.077206317801	6.15641433333333
4	"CRIOLLO"	"S0"	"AgrCons"	2	0	4	0	1	0	1	3	4	156.366730679153	143.114039445287	22.9501333320513	5.43623033333334
5	"CRIOLLO"	"S1"	"LabCeroMin"	3	2	3	1	1	2	3	0	0	121.989941209573	125.425985227097	139.009582798462	5.18451666666667
6	"OTRAS"	"S0"	"AgrCons"	1	1	3	1	3	2	0	2	4	58.1287786372379	81.3706108266301	20.8576008793898	6.76301880952381
7	"OTRAS"	"S1"	"LabConvTra"	1	2	3	1	3	2	3	2	4	58.1287786372379	81.3706108266301	22.9501333320513	6.80967533333334
8	"OTRAS"	"S0"	"LabConvTra"	1	2	4	1	3	2	0	2	4	122.177505919822	60.2109413011465	10.1053751539439	6.811619
9	"OTRAS"	"S0"	"LabConvTra"	1	2	4	1	3	2	0	2	4	122.177505919822	60.2109413011465	10.1053751539439	6.811619
10	"OTRAS"	"S0"	"LabConvTra"	1	2	4	1	3	2	0	2	4	122.177505919822	60.2109413011465	10.1053751539439	6.811619
11	"OTRAS"	"S0"	"LabConvTra"	1	2	4	1	3	2	0	2	4	122.177505919822	60.2109413011465	10.1053751539439	6.811619
12	"OTRAS"	"S0"	"LabConvTra"	1	2	4	1	3	2	0	2	4	122.177505919822	60.2109413011465	10.1053751539439	6.811619
13	"OTRAS"	"S0"	"LabConvTra"	1	2	4	1	3	2	0	2	4	122.177505919822	60.2109413011465	10.1053751539439	6.811619
14	"OTRAS"	"S1"	"LabConvTra"	1	2	4	1	3	0	0	2	4	122.177505919822	81.3706108266301	22.9501333320513	6.86047
15	"OTRAS"	"S1"	"LabConvTra"	1	2	4	1	3	0	0	2	4	122.177505919822	81.3706108266301	22.9501333320513	6.86047
16	"OTRAS"	"S1"	"LabConvTra"	1	2	4	1	3	0	0	2	4	122.177505919822	81.3706108266301	22.9501333320513	6.86047
17	"OTRAS"	"S1"	"LabConvTra"	1	2	4	1	3	0	0	2	4	122.177505919822	81.3706108266301	22.9501333320513	6.86047
18	"OTRAS"	"S1"	"LabConvTra"	1	2	4	1	3	0	0	2	4	122.177505919822	81.3706108266301	22.9501333320513	6.86047
19	"OTRAS"	"S1"	"LabConvTra"	1	2	4	1	3	0	0	2	4	122.177505919822	81.3706108266301	22.9501333320513	6.86047
20	"OTRAS"	"S0"	"LabConvTra"	1	2	3	1	3	2	0	2	4	122.177505919822	11.4625902364682	22.9501333320513	6.89292800000001
21	"OTRAS"	"S0"	"LabConvTra"	1	2	3	1	3	2	0	2	4	122.177505919822	11.4625902364682	22.9501333320513	6.89292800000001
22	"OTRAS"	"S0"	"LabConvTra"	1	2	3	1	3	2	0	2	4	122.177505919822	11.4625902364682	22.9501333320513	6.89292800000001
23	"OTRAS"	"S0"	"LabConvTra"	1	2	3	1	3	2	0	2	4	122.177505919822	11.4625902364682	22.9501333320513	6.89292800000001
24	"OTRAS"	"S0"	"LabConvTra"	1	2	3	1	3	2	0	2	4	122.177505919822	11.4625902364682	22.9501333320513	6.89292800000001
25	"OTRAS"	"S0"	"LabConvTra"	1	2	3	1	3	2	0	2	4	122.177505919822	11.4625902364682	22.9501333320513	6.89292800000001
26	"OTRAS"	"S0"	"LabConvTra"	1	2	3	1	3	2	0	2	4	122.177505919822	11.4625902364682	22.9501333320513	6.89292800000001
27	"OTRAS"	"S0"	"LabConvTra"	1	2	3	1	3	2	0	2	4	122.177505919822	11.4625902364682	22.9501333320513	6.89292800000001
28	"OTRAS"	"S0"	"LabConvTra"	1	2	3	1	3	2	0	1	4	122.177505919822	9.87853889368474	22.9501333320513	6.90548366666667
29	"OTRAS"	"S0"	"LabConvTra"	1	2	3	1	3	2	0	1	4	122.177505919822	9.87853889368474	22.9501333320513	6.90548366666667
30	"OTRAS"	"S0"	"LabConvTra"	1	2	3	1	3	2	0	1	4	122.177505919822	9.87853889368474	22.9501333320513	6.90548366666667
