# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"DEKAL"	"S0"	"LabConvTra"	4	1	3	1	1	2	1	3	3	189.19749486275	26.4296024752408	89.8485052515753	4.58984433333333
2	"DEKAL"	"S0"	"LabCeroMin"	4	1	1	0	1	0	3	0	3	60.9229727158509	58.2393176479219	50.4349554888904	4.41791833333333
3	"OTRAS"	"S1"	"LabConvTra"	4	0	0	1	3	1	2	0	2	179.756593087427	153.883030205877	21.7188975890167	4.05045680952381
4	"CRIOLLO"	"S1"	"LabCeroMin"	1	2	1	2	3	0	0	2	2	66.2176241748408	23.6991103943344	134.950603055768	3.88535780952381
5	"CRIOLLO"	"S1"	"AgrCons"	0	0	3	1	3	1	1	3	2	83.2029884878174	68.2495556377806	67.4127712380141	3.70170280952381
6	"DEKAL"	"S0"	"LabConvTra"	4	1	3	1	1	2	1	3	3	189.19749486275	26.4296024752408	89.8485052515753	4.58984433333333
7	"DEKAL"	"S0"	"LabConvTra"	4	1	3	1	1	2	1	3	3	189.19749486275	26.4296024752408	89.8485052515753	4.58984433333333
8	"DEKAL"	"S0"	"LabConvTra"	4	1	3	1	1	2	1	3	3	189.19749486275	26.4296024752408	89.8485052515753	4.58984433333333
9	"DEKAL"	"S0"	"LabConvTra"	4	1	3	1	1	2	1	3	3	189.19749486275	26.4296024752408	89.8485052515753	4.58984433333333
10	"DEKAL"	"S1"	"LabConvTra"	4	0	0	2	1	2	1	3	3	189.19749486275	26.4296024752408	134.950603055768	4.601589
11	"DEKAL"	"S1"	"LabConvTra"	4	0	0	2	1	2	1	3	3	189.19749486275	26.4296024752408	134.950603055768	4.601589
12	"DEKAL"	"S1"	"LabConvTra"	4	0	3	0	1	0	1	3	3	189.19749486275	17.48790088051	50.4349554888904	4.63804233333333
13	"DEKAL"	"S1"	"LabConvTra"	4	0	3	0	1	0	1	3	3	189.19749486275	17.48790088051	50.4349554888904	4.63804233333333
14	"DEKAL"	"S1"	"LabCeroMin"	4	0	3	2	1	2	2	0	3	189.19749486275	17.48790088051	50.4349554888904	4.74781966666666
15	"DEKAL"	"S1"	"LabCeroMin"	4	0	3	2	1	2	2	0	3	189.19749486275	17.48790088051	50.4349554888904	4.74781966666666
16	"DEKAL"	"S1"	"LabCeroMin"	4	0	3	2	1	2	2	0	3	189.19749486275	17.48790088051	50.4349554888904	4.74781966666666
17	"DEKAL"	"S1"	"LabCeroMin"	4	0	3	2	1	2	2	0	3	189.19749486275	17.48790088051	50.4349554888904	4.74781966666666
18	"DEKAL"	"S1"	"LabCeroMin"	4	0	3	2	1	2	2	0	3	189.19749486275	17.48790088051	50.4349554888904	4.74781966666666
19	"DEKAL"	"S1"	"LabCeroMin"	4	0	3	2	1	2	2	0	3	189.19749486275	17.48790088051	50.4349554888904	4.74781966666666
20	"DEKAL"	"S1"	"LabCeroMin"	4	0	3	2	1	2	2	0	3	189.19749486275	17.48790088051	50.4349554888904	4.74781966666666
21	"DEKAL"	"S1"	"LabCeroMin"	4	0	3	2	1	2	2	0	3	189.19749486275	17.48790088051	50.4349554888904	4.74781966666666
22	"DEKAL"	"S1"	"LabCeroMin"	4	0	3	2	1	2	2	0	3	189.19749486275	17.48790088051	50.4349554888904	4.74781966666666
23	"DEKAL"	"S1"	"LabCeroMin"	4	0	3	2	3	2	2	3	3	189.19749486275	17.48790088051	50.4349554888904	4.91197233333333
24	"DEKAL"	"S1"	"AgrCons"	4	0	4	1	3	2	2	3	3	189.19749486275	164.511497007785	50.4349554888904	5.02024366666666
25	"DEKAL"	"S1"	"AgrCons"	4	0	4	1	3	2	2	3	3	189.19749486275	164.511497007785	50.4349554888904	5.02024366666666
26	"DEKAL"	"S1"	"AgrCons"	4	0	4	1	3	2	2	3	3	189.19749486275	164.511497007785	50.4349554888904	5.02024366666666
27	"DEKAL"	"S1"	"AgrCons"	4	0	4	1	3	2	2	3	3	189.19749486275	164.511497007785	50.4349554888904	5.02024366666666
28	"DEKAL"	"S1"	"AgrCons"	4	0	4	1	3	2	2	3	3	189.19749486275	164.511497007785	50.4349554888904	5.02024366666666
29	"DEKAL"	"S1"	"AgrCons"	4	0	4	1	3	2	2	3	3	189.19749486275	164.511497007785	50.4349554888904	5.02024366666666
30	"DEKAL"	"S1"	"AgrCons"	4	0	4	1	3	2	2	3	3	189.19749486275	164.511497007785	50.4349554888904	5.02024366666666
