# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"P4082W"	"S1"	"LabConvTra"	0	0	3	2	2	0	3	3	1	201.01105617214	83.3396619669674	59.2514646006748	6.40280683333333
2	"OTRAS"	"S0"	"LabCeroMin"	1	2	1	1	0	1	3	2	2	46.7637604925595	46.6353442064533	8.34754976676777	5.91298
3	"OTRAS"	"S1"	"AgrCons"	0	2	3	0	0	2	1	3	0	16.1578464598767	55.1959829630097	66.9502180768177	5.91145033333333
4	"CRIOLLO"	"S0"	"AgrCons"	4	2	3	2	2	2	2	3	4	52.43172870229	6.81145075553097	57.9283074242994	5.856783
5	"CRIOLLO"	"S1"	"AgrCons"	1	1	2	2	2	1	2	0	1	199.002062188573	29.6890146549139	28.0740209156647	5.57629016666667
6	"P4082W"	"S1"	"LabConvTra"	0	0	3	2	2	0	3	3	1	201.01105617214	83.3396619669674	59.2514646006748	6.40280683333333
7	"P4082W"	"S1"	"LabConvTra"	0	0	3	2	2	0	3	3	1	201.01105617214	83.3396619669674	59.2514646006748	6.40280683333333
8	"P4082W"	"S1"	"LabConvTra"	0	0	3	2	2	0	3	3	1	201.01105617214	83.3396619669674	59.2514646006748	6.40280683333333
9	"P4082W"	"S1"	"LabConvTra"	0	0	3	2	2	0	3	3	1	201.01105617214	83.3396619669674	59.2514646006748	6.40280683333333
10	"P4082W"	"S1"	"LabConvTra"	0	0	3	2	2	0	3	3	1	201.01105617214	83.3396619669674	59.2514646006748	6.40280683333333
11	"P4082W"	"S1"	"LabConvTra"	0	0	3	2	2	0	3	3	1	201.01105617214	83.3396619669674	59.2514646006748	6.40280683333333
12	"P4082W"	"S1"	"LabConvTra"	0	0	3	2	2	0	3	3	1	201.01105617214	83.3396619669674	59.2514646006748	6.40280683333333
13	"P4082W"	"S1"	"LabConvTra"	0	0	3	2	2	0	3	3	1	201.01105617214	83.3396619669674	59.2514646006748	6.40280683333333
14	"P4082W"	"S1"	"LabConvTra"	0	0	3	2	2	0	3	3	1	201.01105617214	83.3396619669674	59.2514646006748	6.40280683333333
15	"P4082W"	"S0"	"LabConvTra"	0	0	3	2	2	0	0	3	1	201.01105617214	83.3396619669674	59.2514646006748	6.42147483333333
16	"P4082W"	"S0"	"LabConvTra"	0	0	3	2	2	0	0	3	1	201.01105617214	83.3396619669674	59.2514646006748	6.42147483333333
17	"P4082W"	"S0"	"LabConvTra"	0	0	3	2	2	0	0	3	1	201.01105617214	83.3396619669674	59.2514646006748	6.42147483333333
18	"P4082W"	"S0"	"LabConvTra"	0	2	3	2	2	2	0	3	1	182.336891486263	83.3396619669674	59.2514646006748	6.45018783333333
19	"P4082W"	"S0"	"LabConvTra"	0	2	3	2	2	2	0	3	1	182.336891486263	83.3396619669674	59.2514646006748	6.45018783333333
20	"P4082W"	"S0"	"LabConvTra"	0	0	3	2	2	0	0	3	1	128.937606920451	80.2923377805715	59.2514646006748	6.4503695
21	"P4082W"	"S0"	"LabConvTra"	0	0	3	2	2	0	0	3	1	128.937606920451	80.2923377805715	59.2514646006748	6.4503695
22	"P4082W"	"S0"	"LabConvTra"	0	0	3	2	2	0	0	3	1	128.937606920451	80.2923377805715	59.2514646006748	6.4503695
23	"P4082W"	"S0"	"LabConvTra"	0	0	3	2	2	0	0	3	1	128.937606920451	80.2923377805715	59.2514646006748	6.4503695
24	"P4082W"	"S0"	"LabConvTra"	0	0	3	2	2	0	0	3	1	128.937606920451	80.2923377805715	59.2514646006748	6.4503695
25	"P4082W"	"S0"	"LabConvTra"	0	0	3	2	2	0	0	3	1	128.937606920451	80.2923377805715	59.2514646006748	6.4503695
26	"P4082W"	"S0"	"LabConvTra"	0	0	3	2	2	0	0	3	1	128.937606920451	80.2923377805715	59.2514646006748	6.4503695
27	"P4082W"	"S0"	"LabConvTra"	0	0	3	2	2	0	0	3	1	182.336891486263	128.002502651	93.1801175465807	6.48226116666667
28	"P4082W"	"S0"	"LabConvTra"	0	0	3	2	2	0	0	3	1	182.336891486263	128.002502651	93.1801175465807	6.48226116666667
29	"P4082W"	"S0"	"LabConvTra"	0	0	3	2	2	0	0	3	1	182.336891486263	128.002502651	93.1801175465807	6.48226116666667
30	"P4082W"	"S0"	"LabConvTra"	0	0	3	2	2	0	0	3	1	182.336891486263	128.002502651	93.1801175465807	6.48226116666667
