# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"P4082W"	"S1"	"LabConvTra"	2	2	4	1	3	0	3	0	2	153.411889885813	153.301217172621	149.195374036208	4.26366766666667
2	"OTRAS"	"S1"	"AgrCons"	3	0	1	2	1	0	1	0	1	222.703379621608	145.588034077957	124.135678599123	3.82258983333333
3	"OTRAS"	"S0"	"AgrCons"	2	0	2	2	3	2	2	3	0	64.1494477000367	25.6652799600409	24.1030728095211	3.79735490476191
4	"CRIOLLO"	"S1"	"AgrCons"	2	0	4	0	2	2	1	2	2	170.004930270463	110.023084212947	31.8399565061554	3.7972785
5	"OTRAS"	"S1"	"LabConvTra"	0	0	4	1	1	0	3	0	2	45.2336425142828	131.031085185343	22.4192909547128	3.74815433333333
6	"P4082W"	"S1"	"LabConvTra"	2	2	4	1	3	0	3	0	2	153.411889885813	153.301217172621	149.195374036208	4.26366766666667
7	"P4082W"	"S1"	"LabConvTra"	2	2	4	1	3	0	3	0	2	153.411889885813	153.301217172621	149.195374036208	4.26366766666667
8	"P4082W"	"S1"	"LabConvTra"	2	2	4	1	3	0	3	0	2	153.411889885813	153.301217172621	149.195374036208	4.26366766666667
9	"P4082W"	"S1"	"LabConvTra"	2	2	4	1	3	0	3	0	2	153.411889885813	153.301217172621	149.195374036208	4.26366766666667
10	"P4082W"	"S1"	"LabConvTra"	2	2	4	1	3	0	3	0	2	153.411889885813	153.301217172621	149.195374036208	4.26366766666667
11	"P4082W"	"S1"	"LabConvTra"	2	2	4	1	3	0	3	0	2	153.411889885813	153.301217172621	149.195374036208	4.26366766666667
12	"P4082W"	"S1"	"LabConvTra"	2	2	4	1	3	0	3	0	2	153.411889885813	153.301217172621	149.195374036208	4.26366766666667
13	"P4082W"	"S1"	"LabConvTra"	4	2	4	1	3	2	3	2	3	153.411889885813	153.301217172621	34.026101056952	4.6233
14	"P4082W"	"S1"	"LabConvTra"	4	2	4	1	3	2	3	2	3	153.411889885813	153.301217172621	34.026101056952	4.6233
15	"P4082W"	"S1"	"LabConvTra"	4	2	4	1	3	2	3	2	3	153.411889885813	153.301217172621	34.026101056952	4.6233
16	"P4082W"	"S1"	"LabConvTra"	4	2	4	1	3	2	3	2	3	153.411889885813	153.301217172621	34.026101056952	4.6233
17	"P4082W"	"S1"	"LabConvTra"	4	2	4	1	3	2	3	2	3	153.411889885813	153.301217172621	34.026101056952	4.6233
18	"P4082W"	"S1"	"LabConvTra"	4	2	4	1	3	2	3	2	3	153.411889885813	153.301217172621	34.026101056952	4.6233
19	"P4082W"	"S1"	"LabConvTra"	4	2	4	1	3	2	3	2	3	153.411889885813	153.301217172621	34.026101056952	4.6233
20	"P4082W"	"S1"	"LabConvTra"	4	2	4	1	3	2	3	2	3	153.411889885813	153.301217172621	34.026101056952	4.6233
21	"P4082W"	"S1"	"LabConvTra"	4	2	4	1	3	2	3	2	3	153.411889885813	153.301217172621	34.026101056952	4.6233
22	"P4082W"	"S1"	"LabConvTra"	4	2	4	1	3	2	3	2	3	153.411889885813	153.301217172621	34.026101056952	4.6233
23	"P4082W"	"S1"	"LabConvTra"	4	2	4	1	3	2	3	2	3	153.411889885813	153.301217172621	34.026101056952	4.6233
24	"P4082W"	"S1"	"LabConvTra"	4	2	4	1	2	2	3	3	3	153.411889885813	153.301217172621	34.026101056952	4.69290533333334
25	"P4082W"	"S1"	"LabConvTra"	4	2	4	1	2	2	3	3	3	153.411889885813	153.301217172621	34.026101056952	4.69290533333334
26	"P4082W"	"S1"	"LabConvTra"	4	2	4	1	2	2	3	3	3	153.411889885813	153.301217172621	34.026101056952	4.69290533333334
27	"P4082W"	"S0"	"LabConvTra"	4	2	4	1	3	0	3	2	3	153.411889885813	153.301217172621	34.026101056952	4.740896
28	"P4082W"	"S0"	"LabConvTra"	4	2	4	1	3	0	3	2	3	153.411889885813	153.301217172621	34.026101056952	4.740896
29	"P4082W"	"S0"	"LabConvTra"	4	2	4	1	3	0	3	2	3	153.411889885813	153.301217172621	34.026101056952	4.740896
30	"P4082W"	"S0"	"LabConvTra"	4	2	4	1	3	0	3	2	3	153.411889885813	153.301217172621	34.026101056952	4.740896
