# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"DEKAL"	"S0"	"LabCeroMin"	4	0	2	2	3	2	0	2	1	142.88048644525	80.0925612827437	30.9034789795987	4.97028671428571
2	"P4082W"	"S1"	"LabCeroMin"	0	0	4	2	0	2	3	1	1	242.913530599941	24.0199178105174	131.663955515251	4.57276157142857
3	"OTRAS"	"S1"	"LabConvTra"	2	2	0	0	0	2	0	3	1	107.011307032937	17.0732793158432	34.174698474817	4.19791642857143
4	"CRIOLLO"	"S1"	"LabConvTra"	3	0	1	1	0	0	0	3	4	237.797131446796	55.5705957855144	63.3877529762685	3.90919516666666
5	"CRIOLLO"	"S1"	"AgrCons"	2	1	0	0	2	0	1	2	1	101.588353071604	114.811841595806	16.8379838112742	3.65417683333333
6	"DEKAL"	"S0"	"LabCeroMin"	4	0	2	2	3	2	0	2	1	142.88048644525	80.0925612827437	30.9034789795987	4.97028671428571
7	"DEKAL"	"S0"	"LabCeroMin"	4	0	2	2	3	2	0	2	1	142.88048644525	80.0925612827437	30.9034789795987	4.97028671428571
8	"DEKAL"	"S0"	"LabCeroMin"	4	0	2	2	3	2	0	2	1	142.88048644525	80.0925612827437	30.9034789795987	4.97028671428571
9	"DEKAL"	"S0"	"LabCeroMin"	4	0	2	2	3	2	0	2	1	142.88048644525	80.0925612827437	30.9034789795987	4.97028671428571
10	"DEKAL"	"S0"	"LabCeroMin"	4	0	2	2	3	2	0	2	1	142.88048644525	80.0925612827437	30.9034789795987	4.97028671428571
11	"DEKAL"	"S0"	"LabCeroMin"	4	0	2	2	3	2	0	2	1	142.88048644525	80.0925612827437	30.9034789795987	4.97028671428571
12	"DEKAL"	"S0"	"LabCeroMin"	4	0	2	2	3	2	0	2	1	142.88048644525	80.0925612827437	30.9034789795987	4.97028671428571
13	"DEKAL"	"S0"	"LabCeroMin"	4	0	2	2	3	2	0	2	1	142.88048644525	80.0925612827437	30.9034789795987	4.97028671428571
14	"DEKAL"	"S0"	"LabCeroMin"	4	0	2	2	3	2	0	2	1	142.88048644525	80.0925612827437	30.9034789795987	4.97028671428571
15	"DEKAL"	"S0"	"LabCeroMin"	4	0	2	2	3	2	0	2	1	142.88048644525	80.0925612827437	30.9034789795987	4.97028671428571
16	"DEKAL"	"S0"	"LabCeroMin"	4	0	2	2	3	2	0	2	1	142.88048644525	80.0925612827437	30.9034789795987	4.97028671428571
17	"DEKAL"	"S1"	"LabCeroMin"	4	2	4	2	0	1	0	2	0	142.88048644525	80.0925612827437	30.9034789795987	5.0641769047619
18	"DEKAL"	"S1"	"LabCeroMin"	4	2	4	2	0	1	0	2	0	142.88048644525	80.0925612827437	30.9034789795987	5.0641769047619
19	"DEKAL"	"S1"	"LabCeroMin"	4	2	4	2	0	1	0	2	0	142.88048644525	80.0925612827437	30.9034789795987	5.0641769047619
20	"DEKAL"	"S1"	"LabCeroMin"	4	2	4	2	0	1	0	2	0	142.88048644525	80.0925612827437	30.9034789795987	5.0641769047619
21	"DEKAL"	"S1"	"LabCeroMin"	4	2	4	2	0	1	0	2	0	142.88048644525	80.0925612827437	30.9034789795987	5.0641769047619
22	"DEKAL"	"S1"	"LabCeroMin"	4	2	2	2	3	2	0	2	2	136.429704510802	80.0925612827437	30.9034789795987	5.13249538095238
23	"DEKAL"	"S1"	"LabCeroMin"	4	0	4	2	3	1	0	2	0	142.88048644525	80.0925612827437	30.9034789795987	5.18938904761905
24	"DEKAL"	"S1"	"LabCeroMin"	4	0	4	2	3	1	0	2	0	142.88048644525	80.0925612827437	30.9034789795987	5.18938904761905
25	"DEKAL"	"S1"	"LabCeroMin"	4	0	4	2	3	1	0	2	0	142.88048644525	80.0925612827437	30.9034789795987	5.18938904761905
26	"DEKAL"	"S1"	"LabCeroMin"	4	0	4	2	3	1	0	2	0	142.88048644525	80.0925612827437	30.9034789795987	5.18938904761905
27	"DEKAL"	"S1"	"LabCeroMin"	4	0	3	2	3	1	0	2	2	142.88048644525	80.0925612827437	145.271521573886	5.20776504761905
28	"DEKAL"	"S1"	"LabCeroMin"	4	0	3	2	3	1	0	2	2	142.88048644525	80.0925612827437	145.271521573886	5.20776504761905
29	"DEKAL"	"S1"	"LabCeroMin"	4	0	3	2	3	1	0	2	2	142.88048644525	80.0925612827437	145.271521573886	5.20776504761905
30	"DEKAL"	"S1"	"LabCeroMin"	4	0	3	2	3	1	0	2	2	142.88048644525	80.0925612827437	145.271521573886	5.20776504761905
