# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"P4082W"	"S1"	"LabCeroMin"	4	1	1	1	3	2	0	1	1	99.8475817946624	120.002747803521	68.206042132806	4.57960104761905
2	"P4082W"	"S1"	"LabConvTra"	1	2	3	2	1	2	1	3	4	11.6602081390843	133.730980314463	143.374072329607	4.55990338095238
3	"OTRAS"	"S1"	"LabConvTra"	0	0	3	2	2	1	2	1	1	176.552798969205	117.310227222065	35.1833931170404	4.16817704761905
4	"OTRAS"	"S1"	"LabCeroMin"	2	2	3	2	0	2	3	2	0	99.4538918929361	139.920075270617	86.8347147828899	3.88665538095238
5	"CRIOLLO"	"S0"	"LabCeroMin"	2	1	1	1	1	0	2	2	4	188.801899367105	12.8820814369386	40.3412189916708	3.18620252380952
6	"P4082W"	"S1"	"LabCeroMin"	4	1	1	1	3	2	0	1	1	99.8475817946624	120.002747803521	68.206042132806	4.57960104761905
7	"P4082W"	"S1"	"LabCeroMin"	2	2	4	1	3	2	3	1	1	176.552798969205	120.002747803521	35.1833931170404	4.63147538095238
8	"P4082W"	"S1"	"LabCeroMin"	2	2	4	1	3	2	3	1	1	176.552798969205	120.002747803521	35.1833931170404	4.63147538095238
9	"P4082W"	"S1"	"LabConvTra"	2	2	3	1	3	2	0	1	4	176.552798969205	120.002747803521	35.1833931170404	4.72839504761905
10	"P4082W"	"S1"	"LabConvTra"	2	2	3	1	3	2	0	1	4	176.552798969205	120.002747803521	35.1833931170404	4.72839504761905
11	"P4082W"	"S1"	"LabConvTra"	2	2	3	1	3	2	0	1	4	176.552798969205	120.002747803521	35.1833931170404	4.72839504761905
12	"P4082W"	"S1"	"LabConvTra"	2	2	3	1	3	2	0	1	4	176.552798969205	120.002747803521	35.1833931170404	4.72839504761905
13	"P4082W"	"S1"	"LabCeroMin"	0	2	3	0	3	2	3	2	1	176.552798969205	120.002747803521	35.1833931170404	4.77668804761905
14	"P4082W"	"S1"	"LabCeroMin"	0	2	3	0	3	2	3	2	1	176.552798969205	120.002747803521	35.1833931170404	4.77668804761905
15	"P4082W"	"S1"	"LabCeroMin"	0	2	3	0	3	2	3	2	1	176.552798969205	120.002747803521	35.1833931170404	4.77668804761905
16	"P4082W"	"S1"	"LabCeroMin"	0	2	3	0	3	2	3	1	4	176.552798969205	120.002747803521	35.1833931170404	4.79583704761904
17	"P4082W"	"S1"	"LabCeroMin"	0	2	3	0	3	2	3	1	4	176.552798969205	120.002747803521	35.1833931170404	4.79583704761904
18	"P4082W"	"S1"	"LabCeroMin"	0	2	3	0	3	2	3	1	4	176.552798969205	120.002747803521	35.1833931170404	4.79583704761904
19	"P4082W"	"S1"	"LabCeroMin"	0	2	3	0	3	2	3	1	4	176.552798969205	120.002747803521	35.1833931170404	4.79583704761904
20	"P4082W"	"S1"	"LabCeroMin"	0	2	3	0	3	2	3	1	4	176.552798969205	120.002747803521	35.1833931170404	4.79583704761904
21	"P4082W"	"S1"	"LabCeroMin"	0	2	3	0	3	2	3	1	4	176.552798969205	120.002747803521	35.1833931170404	4.79583704761904
22	"P4082W"	"S1"	"LabCeroMin"	0	2	3	0	3	2	3	1	4	176.552798969205	120.002747803521	35.1833931170404	4.79583704761904
23	"P4082W"	"S1"	"LabCeroMin"	0	2	3	0	3	2	3	1	4	176.552798969205	120.002747803521	35.1833931170404	4.79583704761904
24	"P4082W"	"S1"	"LabCeroMin"	0	2	3	0	3	2	3	1	4	176.552798969205	120.002747803521	35.1833931170404	4.79583704761904
25	"P4082W"	"S1"	"LabCeroMin"	0	2	3	0	3	2	3	1	4	176.552798969205	120.002747803521	35.1833931170404	4.79583704761904
26	"P4082W"	"S1"	"LabCeroMin"	0	2	3	0	3	2	2	2	4	176.552798969205	120.002747803521	136.987066408619	4.93563738095238
27	"P4082W"	"S1"	"LabCeroMin"	0	2	3	0	3	2	2	2	4	176.552798969205	120.002747803521	136.987066408619	4.93563738095238
28	"P4082W"	"S1"	"LabCeroMin"	0	2	3	0	3	2	2	2	4	176.552798969205	120.002747803521	136.987066408619	4.93563738095238
29	"P4082W"	"S1"	"LabCeroMin"	0	2	3	0	3	2	2	2	4	176.552798969205	120.002747803521	136.987066408619	4.93563738095238
30	"P4082W"	"S1"	"LabCeroMin"	0	2	3	0	3	2	2	2	4	176.552798969205	120.002747803521	136.987066408619	4.93563738095238
