# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"DEKAL"	"S0"	"LabCeroMin"	4	2	0	2	3	0	2	3	4	176.399788014535	10.4101249313913	101.725397456903	4.37931904761905
2	"P4082W"	"S1"	"AgrCons"	4	0	4	0	2	0	0	1	1	7.51246738050133	38.7085464226454	2.87296971073374	4.214017
3	"OTRAS"	"S1"	"AgrCons"	0	0	1	0	1	1	0	3	3	38.8805782378744	130.85000865161	137.529343971983	3.84397852380952
4	"OTRAS"	"S0"	"AgrCons"	1	1	4	2	0	1	0	1	1	220.451960884174	45.038069740599	68.1569452397525	3.62666314285714
5	"CRIOLLO"	"S0"	"LabCeroMin"	3	2	2	1	2	0	2	3	2	146.651768602245	47.8210726096714	0.190438725985587	2.885661
6	"DEKAL"	"S0"	"LabCeroMin"	4	2	0	2	3	0	2	3	4	176.399788014535	10.4101249313913	101.725397456903	4.37931904761905
7	"DEKAL"	"S0"	"LabCeroMin"	1	2	1	2	3	1	2	3	4	176.399788014535	10.4101249313913	101.725397456903	4.45016871428572
8	"DEKAL"	"S0"	"LabCeroMin"	1	2	1	2	3	1	2	3	4	176.399788014535	10.4101249313913	101.725397456903	4.45016871428572
9	"DEKAL"	"S0"	"LabCeroMin"	1	2	1	2	3	1	2	3	4	176.399788014535	10.4101249313913	101.725397456903	4.45016871428572
10	"DEKAL"	"S1"	"AgrCons"	4	2	1	1	1	0	2	1	4	176.399788014535	10.4101249313913	63.9865615870804	4.49263438095238
11	"DEKAL"	"S1"	"AgrCons"	4	2	1	1	1	0	2	1	4	176.399788014535	10.4101249313913	63.9865615870804	4.49263438095238
12	"DEKAL"	"S1"	"AgrCons"	4	2	1	1	1	0	2	1	4	176.399788014535	10.4101249313913	63.9865615870804	4.49263438095238
13	"DEKAL"	"S1"	"AgrCons"	4	2	1	1	1	0	2	1	4	176.399788014535	10.4101249313913	63.9865615870804	4.49263438095238
14	"DEKAL"	"S1"	"AgrCons"	4	2	1	1	1	0	2	1	4	176.399788014535	10.4101249313913	63.9865615870804	4.49263438095238
15	"DEKAL"	"S1"	"AgrCons"	1	2	0	1	1	0	2	3	4	176.399788014535	10.4101249313913	63.9865615870804	4.59369738095238
16	"DEKAL"	"S1"	"LabConvTra"	1	2	1	1	1	0	2	1	3	176.399788014535	146.928955134107	63.9865615870804	4.66753704761904
17	"DEKAL"	"S1"	"LabCeroMin"	1	2	0	1	3	1	2	3	3	176.399788014535	146.928955134107	63.9865615870804	4.77317204761905
18	"DEKAL"	"S1"	"LabCeroMin"	1	2	0	1	3	1	2	3	3	176.399788014535	146.928955134107	63.9865615870804	4.77317204761905
19	"DEKAL"	"S1"	"LabCeroMin"	1	2	0	1	3	1	2	3	3	176.399788014535	146.928955134107	63.9865615870804	4.77317204761905
20	"DEKAL"	"S1"	"LabCeroMin"	1	2	0	1	3	1	2	3	3	176.399788014535	146.928955134107	63.9865615870804	4.77317204761905
21	"DEKAL"	"S1"	"LabCeroMin"	1	2	0	1	3	1	2	3	3	176.399788014535	146.928955134107	63.9865615870804	4.77317204761905
22	"DEKAL"	"S1"	"LabCeroMin"	1	2	0	1	3	1	2	3	3	176.399788014535	146.928955134107	63.9865615870804	4.77317204761905
23	"DEKAL"	"S1"	"AgrCons"	1	1	1	1	3	1	1	3	3	176.399788014535	146.928955134107	63.9865615870804	4.83652938095238
24	"DEKAL"	"S1"	"AgrCons"	1	2	1	2	1	1	2	3	3	176.399788014535	146.928955134107	63.9865615870804	4.85197571428571
25	"DEKAL"	"S1"	"AgrCons"	1	2	1	2	1	1	2	3	3	176.399788014535	146.928955134107	63.9865615870804	4.85197571428571
26	"DEKAL"	"S1"	"LabCeroMin"	1	2	1	2	2	1	0	3	3	176.399788014535	146.928955134107	63.9865615870804	4.87776180952381
27	"DEKAL"	"S1"	"LabCeroMin"	1	2	1	2	2	1	0	3	3	176.399788014535	146.928955134107	63.9865615870804	4.87776180952381
28	"DEKAL"	"S1"	"LabCeroMin"	1	2	1	2	2	1	0	3	3	176.399788014535	146.928955134107	63.9865615870804	4.87776180952381
29	"DEKAL"	"S1"	"LabCeroMin"	1	2	1	2	2	1	0	3	3	176.399788014535	146.928955134107	63.9865615870804	4.87776180952381
30	"DEKAL"	"S1"	"LabCeroMin"	1	2	1	2	2	1	0	3	3	176.399788014535	146.928955134107	63.9865615870804	4.87776180952381
