# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"DEKAL"	"S1"	"AgrCons"	4	1	4	1	3	1	2	2	4	102.402601637281	56.3521127948258	12.3667769366875	4.43561433333333
2	"DEKAL"	"S0"	"LabConvTra"	4	0	3	0	3	2	1	2	3	5.92854365870357	28.5634763478115	127.347244962584	4.24885633333333
3	"DEKAL"	"S0"	"LabCeroMin"	2	2	2	0	3	0	0	1	1	246.667773790946	68.7272056576144	129.528689780273	4.13219766666667
4	"CRIOLLO"	"S0"	"LabConvTra"	0	0	1	0	1	0	2	1	2	205.630459638918	149.991039310177	28.297629696317	3.27239480952381
5	"CRIOLLO"	"S1"	"LabCeroMin"	2	1	0	0	1	2	2	0	3	67.4716164705064	70.7796740016528	14.2187843215652	3.06904847619047
6	"DEKAL"	"S1"	"AgrCons"	4	1	4	1	3	1	2	2	4	102.402601637281	56.3521127948258	12.3667769366875	4.43561433333333
7	"DEKAL"	"S1"	"LabConvTra"	4	1	0	1	1	0	2	1	4	233.479933925597	56.3521127948258	127.347244962584	4.43942833333333
8	"DEKAL"	"S1"	"LabConvTra"	4	1	0	1	1	0	2	1	4	233.479933925597	56.3521127948258	127.347244962584	4.43942833333333
9	"DEKAL"	"S1"	"LabConvTra"	4	1	0	1	1	0	2	1	4	233.479933925597	56.3521127948258	127.347244962584	4.43942833333333
10	"DEKAL"	"S1"	"LabConvTra"	4	1	0	1	1	0	2	1	4	233.479933925597	56.3521127948258	127.347244962584	4.43942833333333
11	"DEKAL"	"S1"	"LabConvTra"	4	1	3	1	3	1	2	2	3	147.184612260796	70.7796740016528	127.347244962584	4.730731
12	"DEKAL"	"S1"	"LabConvTra"	4	1	3	1	3	1	2	2	3	147.184612260796	70.7796740016528	127.347244962584	4.730731
13	"DEKAL"	"S1"	"LabConvTra"	4	1	3	1	3	1	2	2	3	147.184612260796	70.7796740016528	127.347244962584	4.730731
14	"DEKAL"	"S1"	"LabConvTra"	4	1	3	1	3	1	2	2	3	147.184612260796	70.7796740016528	127.347244962584	4.730731
15	"DEKAL"	"S1"	"LabConvTra"	4	1	3	1	3	1	2	2	3	147.184612260796	70.7796740016528	127.347244962584	4.730731
16	"DEKAL"	"S1"	"LabConvTra"	4	1	3	1	3	1	2	2	3	147.184612260796	70.7796740016528	127.347244962584	4.730731
17	"DEKAL"	"S1"	"LabConvTra"	4	1	3	1	3	1	2	2	3	147.184612260796	70.7796740016528	127.347244962584	4.730731
18	"DEKAL"	"S1"	"LabConvTra"	4	1	3	1	3	1	2	2	3	147.184612260796	70.7796740016528	127.347244962584	4.730731
19	"DEKAL"	"S1"	"LabConvTra"	4	1	3	1	3	1	2	2	3	147.184612260796	70.7796740016528	127.347244962584	4.730731
20	"DEKAL"	"S1"	"LabConvTra"	4	1	3	1	0	0	2	3	3	147.184612260796	92.4181087099202	127.347244962584	4.79748266666666
21	"DEKAL"	"S1"	"LabConvTra"	4	1	3	1	0	0	2	3	3	147.184612260796	92.4181087099202	127.347244962584	4.79748266666666
22	"DEKAL"	"S1"	"LabConvTra"	0	0	3	0	0	1	3	3	3	147.184612260796	92.4181087099202	127.347244962584	4.849701
23	"DEKAL"	"S1"	"LabConvTra"	0	0	3	0	0	1	3	3	3	147.184612260796	92.4181087099202	127.347244962584	4.849701
24	"DEKAL"	"S1"	"LabConvTra"	0	0	3	0	0	1	3	3	3	147.184612260796	92.4181087099202	127.347244962584	4.849701
25	"DEKAL"	"S1"	"LabConvTra"	0	0	3	0	0	1	3	3	3	147.184612260796	92.4181087099202	127.347244962584	4.849701
26	"DEKAL"	"S1"	"LabConvTra"	0	0	3	0	0	1	3	3	3	147.184612260796	92.4181087099202	127.347244962584	4.849701
27	"DEKAL"	"S1"	"LabConvTra"	0	0	3	0	0	1	3	3	3	147.184612260796	92.4181087099202	127.347244962584	4.849701
28	"DEKAL"	"S1"	"LabConvTra"	0	0	3	0	0	1	3	3	3	147.184612260796	92.4181087099202	127.347244962584	4.849701
29	"DEKAL"	"S1"	"LabConvTra"	0	0	3	1	0	2	2	3	3	208.492479629954	92.4181087099202	127.347244962584	4.851737
30	"DEKAL"	"S1"	"LabConvTra"	0	0	3	1	0	2	2	3	3	208.492479629954	92.4181087099202	127.347244962584	4.851737
