# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"P4082W"	"S0"	"LabConvTra"	0	0	2	2	1	1	0	2	4	63.1058937864285	76.1115662732441	71.0575833334588	4.75993566666667
2	"P4082W"	"S1"	"LabConvTra"	3	2	2	1	1	2	0	1	2	80.2650815311633	30.6251622332213	68.6802684213035	4.683206
3	"CRIOLLO"	"S0"	"LabConvTra"	1	2	4	2	2	0	2	0	3	226.888110387977	116.361198828276	6.40903869643807	3.77719683333333
4	"OTRAS"	"S0"	"AgrCons"	2	1	0	0	0	1	1	0	2	58.5321458593849	58.0665409576567	116.812287876382	3.71944864285714
5	"CRIOLLO"	"S0"	"LabCeroMin"	4	0	3	2	0	2	0	0	4	66.5547556316108	123.625810239334	6.96373237296939	3.52097616666666
6	"P4082W"	"S0"	"LabConvTra"	0	0	2	2	1	1	0	2	4	63.1058937864285	76.1115662732441	71.0575833334588	4.75993566666667
7	"P4082W"	"S0"	"LabConvTra"	0	0	2	2	1	1	0	2	4	63.1058937864285	76.1115662732441	71.0575833334588	4.75993566666667
8	"P4082W"	"S0"	"LabConvTra"	0	0	2	2	1	1	0	2	4	63.1058937864285	76.1115662732441	71.0575833334588	4.75993566666667
9	"P4082W"	"S0"	"LabConvTra"	0	0	2	2	1	1	0	2	4	63.1058937864285	76.1115662732441	71.0575833334588	4.75993566666667
10	"P4082W"	"S0"	"LabConvTra"	0	0	2	2	1	1	0	2	4	63.1058937864285	76.1115662732441	71.0575833334588	4.75993566666667
11	"P4082W"	"S0"	"LabConvTra"	0	0	2	2	1	1	0	2	4	63.1058937864285	76.1115662732441	71.0575833334588	4.75993566666667
12	"P4082W"	"S0"	"LabConvTra"	0	0	2	2	1	1	0	2	4	63.1058937864285	76.1115662732441	71.0575833334588	4.75993566666667
13	"P4082W"	"S0"	"LabConvTra"	0	2	2	2	3	1	0	1	4	63.1058937864285	76.1115662732441	68.6802684213035	4.918527
14	"P4082W"	"S0"	"LabConvTra"	0	2	2	2	3	1	0	1	4	63.1058937864285	76.1115662732441	68.6802684213035	4.918527
15	"P4082W"	"S1"	"LabConvTra"	1	2	2	2	3	1	0	3	4	63.1058937864285	116.870978847449	68.6802684213035	5.20240466666667
16	"P4082W"	"S1"	"LabConvTra"	1	2	1	2	3	2	0	3	4	63.1058937864285	158.377239043983	68.6802684213035	5.20583966666667
17	"P4082W"	"S1"	"LabConvTra"	1	2	1	2	3	2	0	3	4	63.1058937864285	158.377239043983	68.6802684213035	5.20583966666667
18	"P4082W"	"S1"	"LabConvTra"	1	2	1	2	3	2	0	3	4	63.1058937864285	158.377239043983	68.6802684213035	5.20583966666667
19	"P4082W"	"S1"	"LabConvTra"	1	2	1	2	3	2	0	3	4	63.1058937864285	158.377239043983	68.6802684213035	5.20583966666667
20	"P4082W"	"S1"	"LabConvTra"	0	2	1	2	3	2	0	3	4	63.1058937864285	158.377239043983	17.7289635990746	5.24648533333333
21	"P4082W"	"S1"	"LabConvTra"	0	2	1	2	3	2	0	3	4	63.1058937864285	158.377239043983	17.7289635990746	5.24648533333333
22	"P4082W"	"S1"	"LabConvTra"	0	2	4	2	3	1	0	3	4	63.1058937864285	158.377239043983	84.9826280144043	5.32131966666667
23	"P4082W"	"S1"	"LabConvTra"	0	2	4	2	3	1	0	3	4	63.1058937864285	158.377239043983	84.9826280144043	5.32131966666667
24	"P4082W"	"S1"	"LabConvTra"	0	2	4	2	3	1	0	3	4	63.1058937864285	158.377239043983	84.9826280144043	5.32131966666667
25	"P4082W"	"S1"	"LabConvTra"	1	2	4	2	3	1	0	3	4	166.538253459986	158.377239043983	68.6802684213035	5.52796042857143
26	"P4082W"	"S1"	"LabConvTra"	1	2	4	2	3	1	0	3	4	166.538253459986	158.377239043983	68.6802684213035	5.52796042857143
27	"P4082W"	"S1"	"LabConvTra"	1	2	4	2	3	1	0	3	4	166.538253459986	158.377239043983	68.6802684213035	5.52796042857143
28	"P4082W"	"S1"	"LabConvTra"	1	2	4	2	3	1	0	3	4	166.538253459986	158.377239043983	68.6802684213035	5.52796042857143
29	"P4082W"	"S1"	"LabConvTra"	1	2	4	2	3	1	0	3	4	166.538253459986	158.377239043983	68.6802684213035	5.52796042857143
30	"P4082W"	"S1"	"LabConvTra"	1	2	4	2	3	1	0	3	4	166.538253459986	158.377239043983	68.6802684213035	5.52796042857143
