# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"P4082W"	"S0"	"LabCeroMin"	0	2	1	1	3	1	3	3	0	248.450554454513	41.9781888756668	72.8098800871521	4.33532371428572
2	"OTRAS"	"S0"	"LabConvTra"	3	0	1	2	2	1	1	3	2	234.031094905958	86.9470685440954	66.0403701709583	4.14976552380953
3	"OTRAS"	"S0"	"LabConvTra"	0	2	0	2	2	1	0	3	2	36.2910887784977	110.96512502946	141.546730650589	3.82757819047619
4	"CRIOLLO"	"S1"	"LabCeroMin"	3	0	3	2	2	2	0	0	2	164.889057058645	84.7862053161021	25.4578120191582	3.52251614285715
5	"CRIOLLO"	"S0"	"LabCeroMin"	0	0	3	2	2	1	2	2	1	20.398503834065	1.14230064542033	35.7672867598012	3.41353604761905
6	"P4082W"	"S1"	"LabConvTra"	0	0	3	2	2	1	0	3	0	233.937974576531	41.9781888756668	35.7672867598012	4.62508514285715
7	"P4082W"	"S1"	"LabConvTra"	0	0	3	2	2	1	0	3	0	233.937974576531	41.9781888756668	35.7672867598012	4.62508514285715
8	"P4082W"	"S1"	"LabConvTra"	0	0	3	2	2	1	0	3	0	233.937974576531	41.9781888756668	35.7672867598012	4.62508514285715
9	"P4082W"	"S1"	"LabConvTra"	0	0	3	2	2	1	0	3	0	233.937974576531	41.9781888756668	35.7672867598012	4.62508514285715
10	"P4082W"	"S1"	"LabConvTra"	0	0	3	2	2	1	0	3	0	233.937974576531	41.9781888756668	35.7672867598012	4.62508514285715
11	"P4082W"	"S1"	"LabConvTra"	0	0	3	2	2	1	0	3	0	233.937974576531	41.9781888756668	35.7672867598012	4.62508514285715
12	"P4082W"	"S1"	"LabConvTra"	0	0	3	2	2	1	0	3	0	233.937974576531	41.9781888756668	35.7672867598012	4.62508514285715
13	"P4082W"	"S1"	"LabConvTra"	0	0	3	2	2	1	0	3	0	233.937974576531	41.9781888756668	35.7672867598012	4.62508514285715
14	"P4082W"	"S1"	"LabConvTra"	0	0	3	2	2	1	0	3	0	233.937974576531	41.9781888756668	35.7672867598012	4.62508514285715
15	"P4082W"	"S1"	"LabConvTra"	0	0	3	2	2	1	0	3	0	233.937974576531	41.9781888756668	35.7672867598012	4.62508514285715
16	"DEKAL"	"S1"	"AgrCons"	0	0	3	1	2	1	0	3	0	171.701630907096	53.7942448833399	35.7672867598012	4.63020271428572
17	"P4082W"	"S1"	"LabConvTra"	0	2	3	1	2	1	0	3	0	149.519650893332	84.7862053161021	35.7672867598012	4.79519971428572
18	"P4082W"	"S1"	"LabConvTra"	0	2	3	1	2	1	0	3	0	149.519650893332	84.7862053161021	35.7672867598012	4.79519971428572
19	"DEKAL"	"S1"	"AgrCons"	0	0	3	1	2	1	0	3	3	114.32787689399	141.910295371548	35.7672867598012	4.81252271428571
20	"DEKAL"	"S1"	"AgrCons"	0	0	3	1	2	1	0	3	3	114.32787689399	141.910295371548	35.7672867598012	4.81252271428571
21	"DEKAL"	"S1"	"AgrCons"	0	0	3	1	2	1	0	3	3	114.32787689399	141.910295371548	35.7672867598012	4.81252271428571
22	"DEKAL"	"S1"	"AgrCons"	0	0	3	1	2	1	0	3	3	114.32787689399	141.910295371548	35.7672867598012	4.81252271428571
23	"DEKAL"	"S1"	"AgrCons"	0	0	3	1	2	1	0	3	3	114.32787689399	141.910295371548	35.7672867598012	4.81252271428571
24	"DEKAL"	"S1"	"AgrCons"	0	0	3	1	2	1	0	3	3	114.32787689399	141.910295371548	35.7672867598012	4.81252271428571
25	"DEKAL"	"S1"	"AgrCons"	0	0	3	1	2	1	0	3	3	114.32787689399	141.910295371548	35.7672867598012	4.81252271428571
26	"DEKAL"	"S1"	"AgrCons"	0	0	3	1	2	1	0	3	3	114.32787689399	141.910295371548	35.7672867598012	4.81252271428571
27	"DEKAL"	"S1"	"AgrCons"	0	0	3	2	2	1	0	3	3	114.32787689399	141.910295371548	35.7672867598012	4.83325604761904
28	"DEKAL"	"S1"	"AgrCons"	0	2	3	2	2	1	0	3	3	171.701630907096	141.910295371548	35.7672867598012	4.97213880952381
29	"DEKAL"	"S1"	"AgrCons"	0	2	3	2	2	1	0	3	3	171.701630907096	141.910295371548	35.7672867598012	4.97213880952381
30	"DEKAL"	"S1"	"AgrCons"	0	2	3	2	2	1	0	3	3	171.701630907096	141.910295371548	35.7672867598012	4.97213880952381
