# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"DEKAL"	"S1"	"AgrCons"	1	2	0	2	1	2	2	2	0	191.973580463072	14.4306084478786	73.0055488762446	4.43178523809524
2	"P4082W"	"S0"	"LabCeroMin"	3	1	3	0	0	2	3	1	1	63.8044249417633	137.73148854496	137.933324882761	4.33781223809524
3	"P4082W"	"S1"	"LabConvTra"	0	1	1	2	0	2	1	2	2	228.076423932584	46.0772090896266	22.8770993999206	4.29110533333333
4	"CRIOLLO"	"S0"	"AgrCons"	4	0	4	2	1	0	0	3	1	242.834763221126	59.1684537296323	146.664526336826	3.76691823809524
5	"CRIOLLO"	"S0"	"LabConvTra"	3	1	2	2	1	1	3	3	2	99.7513923145737	80.3079903026111	8.69452909100801	3.51938847619047
6	"P4082W"	"S1"	"AgrCons"	1	1	0	2	0	2	0	1	1	151.888039158825	59.1684537296323	73.0055488762446	4.54718157142857
7	"DEKAL"	"S0"	"LabConvTra"	3	1	3	1	1	2	0	1	1	151.888039158825	14.4306084478786	73.0055488762446	4.6845039047619
8	"DEKAL"	"S0"	"LabConvTra"	3	1	3	1	1	2	0	1	1	151.888039158825	14.4306084478786	73.0055488762446	4.6845039047619
9	"DEKAL"	"S0"	"LabConvTra"	3	1	3	1	1	2	0	1	1	151.888039158825	14.4306084478786	73.0055488762446	4.6845039047619
10	"DEKAL"	"S0"	"LabConvTra"	3	1	3	1	1	2	0	1	1	151.888039158825	14.4306084478786	73.0055488762446	4.6845039047619
11	"DEKAL"	"S0"	"LabConvTra"	3	1	3	1	1	2	0	1	1	151.888039158825	14.4306084478786	73.0055488762446	4.6845039047619
12	"DEKAL"	"S0"	"LabConvTra"	3	1	3	1	1	2	0	1	1	151.888039158825	14.4306084478786	73.0055488762446	4.6845039047619
13	"DEKAL"	"S0"	"LabConvTra"	3	1	3	1	1	2	0	1	1	151.888039158825	14.4306084478786	73.0055488762446	4.6845039047619
14	"DEKAL"	"S0"	"LabConvTra"	3	1	3	1	1	2	0	1	1	151.888039158825	14.4306084478786	73.0055488762446	4.6845039047619
15	"DEKAL"	"S0"	"LabConvTra"	3	1	3	1	1	2	0	1	1	151.888039158825	14.4306084478786	73.0055488762446	4.6845039047619
16	"DEKAL"	"S1"	"LabConvTra"	2	0	3	2	0	2	0	1	3	151.888039158825	14.4306084478786	73.0055488762446	5.08849566666667
17	"DEKAL"	"S1"	"LabConvTra"	2	0	3	2	0	2	0	1	3	151.888039158825	14.4306084478786	73.0055488762446	5.08849566666667
18	"DEKAL"	"S1"	"LabConvTra"	2	0	3	2	0	2	0	1	3	151.888039158825	14.4306084478786	73.0055488762446	5.08849566666667
19	"DEKAL"	"S1"	"LabConvTra"	2	0	3	2	0	2	0	1	3	151.888039158825	14.4306084478786	73.0055488762446	5.08849566666667
20	"DEKAL"	"S1"	"LabConvTra"	2	0	3	2	0	2	0	1	3	151.888039158825	14.4306084478786	73.0055488762446	5.08849566666667
21	"DEKAL"	"S1"	"LabConvTra"	2	0	3	2	0	2	0	1	3	151.888039158825	14.4306084478786	73.0055488762446	5.08849566666667
22	"DEKAL"	"S1"	"LabConvTra"	2	0	3	2	0	2	0	1	3	151.888039158825	14.4306084478786	73.0055488762446	5.08849566666667
23	"DEKAL"	"S1"	"LabConvTra"	2	0	3	2	0	2	0	1	3	151.888039158825	14.4306084478786	73.0055488762446	5.08849566666667
24	"DEKAL"	"S1"	"LabConvTra"	2	0	3	2	0	2	0	1	3	151.888039158825	14.4306084478786	73.0055488762446	5.08849566666667
25	"DEKAL"	"S1"	"LabConvTra"	2	0	3	2	0	2	0	1	3	151.888039158825	14.4306084478786	73.0055488762446	5.08849566666667
26	"DEKAL"	"S1"	"LabConvTra"	2	0	3	2	0	2	0	1	3	151.888039158825	14.4306084478786	73.0055488762446	5.08849566666667
27	"DEKAL"	"S1"	"LabConvTra"	2	0	3	2	0	2	0	1	3	151.888039158825	14.4306084478786	73.0055488762446	5.08849566666667
28	"DEKAL"	"S1"	"LabConvTra"	2	0	3	2	0	2	0	1	3	151.888039158825	14.4306084478786	73.0055488762446	5.08849566666667
29	"DEKAL"	"S1"	"LabConvTra"	2	0	3	2	0	2	0	1	3	151.888039158825	14.4306084478786	73.0055488762446	5.08849566666667
30	"DEKAL"	"S1"	"LabConvTra"	2	0	3	2	0	2	0	1	3	151.888039158825	14.4306084478786	73.0055488762446	5.08849566666667
